Time / min,4Cl-ArOPh,Product,Mass Balance
403.8546667,85.99,50.13,136.12
404.1020833,85.93,50.23,136.15
404.35045,85.99,50.01,136.00
404.60455,86.10,50.28,136.38
404.8522333,86.07,50.50,136.56
405.1009,85.83,50.56,136.39
405.3556167,85.77,50.37,136.14
405.60265,86.10,50.39,136.49
405.8499833,85.95,50.52,136.47
406.1049667,85.89,50.38,136.27
406.3526167,86.00,50.33,136.33
406.6001833,85.96,50.52,136.49
406.8554,85.82,50.61,136.43
407.1037667,85.66,50.52,136.19
407.3511,85.51,50.77,136.28
407.6057333,85.73,50.59,136.32
407.85305,85.72,50.68,136.40
408.1006833,85.49,50.80,136.30
408.3562,85.55,51.02,136.56
408.6044667,85.44,50.68,136.12
408.8517833,85.63,50.41,136.04
409.1065333,85.45,50.69,136.15
409.3538333,85.64,50.49,136.13
409.6021333,85.32,50.45,135.76
409.8566,85.55,50.75,136.30
410.104,85.61,50.88,136.49
410.3526,85.40,51.10,136.50
410.6073333,85.42,50.66,136.08
410.85465,85.33,50.82,136.15
411.1020333,85.49,50.86,136.34
411.3578167,85.37,50.99,136.36
411.6045,85.53,50.93,136.46
411.8533667,85.23,51.04,136.27
412.1072,85.38,50.68,136.06
412.3555667,85.34,50.96,136.30
412.6027,85.23,51.01,136.24
412.85745,85.21,51.16,136.37
413.105,85.35,51.11,136.46
413.3526167,85.07,51.08,136.15
413.6081833,85.16,51.37,136.53
413.8555333,85.12,51.32,136.43
414.10285,85.16,51.13,136.29
414.3578167,84.99,51.02,136.01
414.6057833,84.90,51.00,135.90
414.85315,84.87,51.30,136.17
415.1089667,84.94,51.37,136.32
415.35625,85.09,51.40,136.49
415.6031667,84.91,51.11,136.03
415.8582,84.93,51.04,135.97
416.10655,85.01,51.32,136.32
416.35385,84.98,51.28,136.26
416.6085333,85.01,51.26,136.26
416.8560333,84.82,51.42,136.24
417.1037,84.80,51.42,136.23
417.3589667,84.65,51.55,136.20
417.6063167,84.87,51.50,136.37
417.8546667,84.84,51.53,136.37
418.1087167,84.78,51.53,136.31
418.3563667,84.68,51.70,136.38
418.6039333,84.61,51.76,136.37
418.8597833,84.59,51.56,136.15
419.1072333,84.83,51.35,136.18
419.3545333,84.79,51.32,136.12
419.6093,84.77,51.55,136.32
419.8566,84.56,51.65,136.21
420.1041667,84.51,51.65,136.16
420.35975,84.46,51.41,135.87
420.60665,84.59,51.72,136.31
420.8553,84.43,51.63,136.06
421.1100333,84.56,51.74,136.30
421.3573667,84.47,51.79,136.26
421.6046167,84.57,51.74,136.31
421.8593,84.25,51.65,135.90
422.1069,84.32,51.65,135.97
422.3544333,84.37,51.61,135.98
422.6094,84.32,51.72,136.04
422.8580667,84.27,52.01,136.28
423.1053833,84.14,51.93,136.08
423.3601,84.21,51.98,136.19
423.6074333,84.30,51.99,136.29
423.8547667,84.24,51.92,136.16
424.11075,84.22,51.92,136.15
424.3580667,83.86,51.89,135.76
424.6061333,84.03,51.94,135.97
424.86085,84.47,51.90,136.37
425.1083,84.15,52.05,136.20
425.3555833,83.95,52.01,135.96
425.6116333,83.98,52.10,136.08
425.8589667,83.94,52.15,136.08
426.1062833,84.02,52.23,136.25
426.3546333,83.85,51.99,135.84
426.60925,83.94,52.36,136.30
426.8566,83.92,52.13,136.05
427.1041667,83.74,52.28,136.02
427.3597833,83.72,52.16,135.88
427.6080667,84.00,52.32,136.33
427.8553167,83.99,52.28,136.27
428.1100833,83.85,52.58,136.43
428.35735,83.99,52.25,136.24
428.6056167,83.66,52.50,136.16
428.8596667,83.93,52.18,136.11
429.1073833,83.78,52.51,136.29
429.3561333,83.68,52.40,136.08
429.61085,83.73,52.38,136.11
429.8587333,83.73,52.49,136.22
430.1055333,83.67,52.66,136.33
430.3614,83.63,52.29,135.93
430.6079833,83.82,52.44,136.27
430.8556333,83.70,52.35,136.04
431.1108667,83.77,52.53,136.30
431.3582333,83.62,52.61,136.23
431.60645,83.53,52.50,136.03
431.8611667,83.70,52.60,136.29
432.1086333,83.54,52.53,136.07
432.3559833,83.45,52.93,136.38
432.6108333,83.20,53.35,136.54
432.85845,82.96,53.06,136.02
433.1060667,83.40,53.08,136.48
433.3613333,83.40,52.97,136.37
433.6096333,83.31,52.93,136.24
433.8570333,83.34,54.76,138.10
434.11195,82.25,56.06,138.31
434.3593,82.27,56.04,138.31
434.6075,82.12,55.96,138.09
434.8619833,82.14,56.02,138.15
435.1092167,82.11,56.33,138.44
435.3569167,82.23,56.37,138.60
435.6127667,81.83,56.19,138.02
435.8601167,81.91,56.63,138.55
436.3581333,81.40,56.70,138.10
436.6062333,81.19,57.03,138.22
436.86075,80.85,57.27,138.12
437.1094667,80.87,57.45,138.32
437.3568,80.73,57.39,138.12
437.6114,80.19,57.78,137.97
437.8597333,80.38,57.55,137.93
438.1070667,78.96,58.25,137.22
438.3628,79.03,58.64,137.67
438.61105,79.28,58.54,137.82
438.8582667,78.87,58.78,137.66
439.1130333,78.82,58.74,137.56
439.3609,79.18,58.54,137.72
439.6096667,79.05,58.74,137.79
439.8568333,78.79,58.98,137.77
440.11205,78.83,59.01,137.84
440.3609167,78.54,59.31,137.85
440.6084,78.57,59.37,137.94
440.8631333,78.35,59.73,138.08
441.11225,77.99,59.90,137.89
441.3594,77.92,59.59,137.51
441.6076,77.60,60.41,138.00
441.8632167,77.42,60.31,137.73
442.11055,77.03,60.37,137.39
442.35875,77.28,60.40,137.68
442.6134833,76.76,60.58,137.34
442.8621,76.57,60.98,137.55
443.1102167,76.20,61.53,137.73
443.3573833,76.57,60.98,137.56
443.6130167,76.38,61.30,137.68
443.8611833,76.15,61.50,137.66
444.1084833,76.21,61.58,137.79
444.36415,75.70,62.04,137.74
444.61175,75.38,61.55,136.93
444.8600167,75.51,61.86,137.37
445.1143667,75.49,62.35,137.84
445.3628333,75.87,62.11,137.98
445.6109667,75.69,62.05,137.73
445.85815,74.74,62.64,137.38
446.1131833,74.75,62.89,137.64
446.3620333,74.53,62.75,137.29
446.6096833,74.16,63.08,137.23
446.86425,74.22,63.08,137.31
447.1117833,74.34,62.97,137.31
447.3596167,73.82,63.21,137.03
447.6151,73.81,63.22,137.03
447.8633,73.81,63.54,137.35
448.1104833,73.73,63.66,137.39
448.3582167,73.71,63.73,137.44
448.6143833,73.26,63.79,137.05
448.8615833,72.58,63.96,136.54
449.1098833,73.25,64.25,137.50
449.3642167,72.72,64.43,137.15
449.6130667,72.69,64.33,137.02
449.86025,72.64,64.37,137.00
450.11505,72.23,64.75,136.98
450.3627167,72.51,64.41,136.92
450.61045,72.21,65.00,137.21
450.8589833,72.33,64.87,137.19
451.1136,72.06,65.31,137.36
451.361,71.89,65.23,137.11
451.609,71.73,65.45,137.18
451.8647,71.71,65.66,137.37
452.11205,71.50,65.69,137.18
452.3602833,71.11,65.72,136.83
452.6144167,71.11,66.03,137.13
452.8622,71.11,65.95,137.07
453.1108833,70.97,65.97,136.94
453.3655,70.71,65.99,136.70
453.6128667,70.73,66.24,136.97
453.8604833,70.33,66.14,136.48
454.11585,70.35,66.38,136.73
454.36415,70.20,66.64,136.84
454.6112833,70.17,66.70,136.87
454.8595333,69.95,66.84,136.80
455.1139333,70.06,66.84,136.91
455.3625,69.91,67.08,136.99
455.6097833,69.79,66.96,136.76
455.8645,69.48,67.51,136.99
456.1122167,69.35,67.49,136.85
456.3599333,69.43,67.20,136.62
456.6151667,69.24,67.72,136.96
456.86345,69.20,67.66,136.87
457.1107333,68.97,67.76,136.74
457.3664667,69.01,67.57,136.59
457.6134167,68.89,67.78,136.67
457.8619333,68.71,68.15,136.85
458.1167,68.80,67.99,136.78
458.3639833,68.38,68.37,136.75
458.6122333,68.47,68.40,136.88
458.8595167,68.01,68.67,136.68
459.11535,68.11,68.44,136.54
459.3626333,67.98,68.82,136.80
459.6110167,67.73,68.88,136.61
459.8651667,67.46,69.08,136.54
460.1129167,67.56,69.16,136.72
460.3614333,67.72,69.00,136.72
460.6162667,67.41,69.46,136.87
460.8635333,67.25,69.30,136.55
461.1110833,67.40,69.27,136.66
461.3666167,67.00,69.57,136.57
461.6148333,66.86,69.52,136.38
461.8621,66.78,69.59,136.38
462.11675,66.86,69.38,136.24
462.3643833,66.85,69.50,136.35
462.6122833,66.57,69.96,136.53
462.86805,66.66,69.54,136.20
463.1155,66.47,70.04,136.51
463.3627667,66.35,70.21,136.56
463.6110833,66.28,70.19,136.48
463.8653667,66.09,70.32,136.41
464.1130833,66.10,70.38,136.47
464.36165,66.19,70.43,136.62
464.6163333,65.81,70.52,136.34
464.8636167,66.13,70.72,136.85
465.1112333,65.58,70.62,136.20
465.3667333,65.71,70.61,136.31
465.615,65.56,70.91,136.47
465.8623,65.51,70.83,136.34
466.117,65.33,71.06,136.39
466.3646667,65.38,71.14,136.52
466.6125833,65.17,71.11,136.28
466.86835,64.90,71.34,136.24
467.11575,64.91,71.46,136.38
467.3630833,64.72,71.39,136.11
467.6187667,64.42,71.64,136.05
467.8661167,64.36,71.55,135.90
468.1134667,64.48,71.67,136.15
468.3693,64.49,71.89,136.38
468.6166167,64.10,71.68,135.78
468.8639333,64.14,71.93,136.07
469.1123,64.21,72.06,136.27
469.36645,64.09,72.28,136.37
469.6141333,64.00,72.33,136.33
469.8618167,63.68,72.22,135.90
470.1173667,63.76,72.37,136.13
470.3646833,63.64,72.45,136.09
470.6130667,63.68,72.70,136.38
470.86745,63.38,72.78,136.16
471.1162167,63.48,72.82,136.30
471.3635667,63.54,72.66,136.20
471.6182167,63.04,72.80,135.84
471.8666,62.92,73.08,136.01
472.1139333,63.16,72.87,136.03
472.36975,63.02,73.31,136.32
472.6163333,62.68,73.41,136.09
472.8640667,62.65,73.51,136.16
473.1191,62.51,73.37,135.88
473.3675167,62.39,73.46,135.84
473.6148,62.64,73.70,136.34
473.8631667,62.41,73.96,136.37
474.1172667,62.30,73.78,136.08
474.365,62.09,73.90,135.99
474.6126667,61.92,73.64,135.56
474.86835,61.97,73.96,135.93
475.1158333,62.00,73.96,135.96
475.3632,61.75,74.13,135.89
475.6189,61.56,74.07,135.64
475.8662667,61.68,74.30,135.98
476.1136167,61.59,74.39,135.98
476.36945,61.43,74.19,135.62
476.6163667,61.44,74.27,135.71
476.8651667,61.38,74.63,136.01
477.12005,61.05,74.70,135.75
477.3674333,61.31,74.82,136.14
477.6147333,61.26,74.66,135.92
477.8695,60.80,74.84,135.64
478.1172,61.06,74.78,135.84
478.3649167,60.82,75.04,135.86
478.6211167,60.72,74.97,135.69
478.8684667,60.79,75.02,135.80
479.1158833,60.69,75.20,135.89
479.3632667,60.13,75.33,135.46
479.6189667,60.32,75.42,135.75
479.8663333,60.47,75.22,135.69
480.1137667,60.17,75.60,135.76
480.3695833,60.01,75.44,135.45
480.6165833,60.17,75.58,135.75
480.8653,59.78,75.88,135.66
481.1201167,59.92,75.67,135.59
481.3675167,59.98,75.68,135.66
481.6148667,59.73,75.88,135.62
481.8699667,59.83,75.51,135.34
482.1177,59.56,76.08,135.65
482.3665333,59.78,76.08,135.86
482.6212667,59.39,76.06,135.45
482.8686333,59.33,75.84,135.17
483.11605,59.45,76.29,135.74
483.3713167,59.28,76.27,135.55
483.6192,58.92,76.49,135.41
483.86675,59.36,76.35,135.72
484.1144333,58.92,76.48,135.40
484.3698667,58.96,76.29,135.25
484.6182167,58.61,76.74,135.35
484.8656333,58.63,76.97,135.60
485.1204167,58.86,76.69,135.55
485.3678333,58.41,76.96,135.37
485.6161667,58.35,77.06,135.41
485.8704833,58.50,77.12,135.62
486.1181667,58.31,77.20,135.51
486.36685,58.20,77.18,135.38
486.6215667,58.30,77.19,135.49
486.869,57.89,77.44,135.33
487.1164333,58.10,77.46,135.56
487.3713167,57.79,77.22,135.01
487.6195667,57.85,77.70,135.55
487.867,57.77,77.46,135.23
488.1229167,57.79,77.76,135.55
488.3705167,57.50,77.87,135.36
488.6173167,57.63,77.84,135.47
488.8660833,57.32,77.66,134.97
489.1208833,57.60,78.04,135.64
489.3683167,57.21,77.94,135.15
489.6165333,57.24,78.05,135.28
489.8706833,56.87,77.91,134.78
490.1184,56.93,78.13,135.05
490.3673167,56.98,78.10,135.09
490.622,57.12,78.19,135.31
490.86945,56.94,78.46,135.40
491.1170167,56.96,78.39,135.35
491.37185,56.59,78.59,135.18
491.6197333,56.59,78.49,135.08
491.8671667,56.69,78.59,135.28
492.12175,56.56,78.56,135.12
492.3705333,56.38,78.52,134.90
492.6172333,56.32,79.02,135.34
492.8724833,56.37,78.95,135.31
493.12095,56.28,78.71,135.00
493.3684833,56.18,79.13,135.32
493.6230833,56.02,79.25,135.27
493.8705167,56.23,78.87,135.09
494.1181333,56.18,79.15,135.33
494.3740667,55.80,79.32,135.13
494.6207,55.83,79.15,134.98
494.8695167,55.85,79.43,135.28
495.1233333,55.47,79.54,135.01
495.3718333,55.57,79.70,135.28
495.61875,55.99,79.58,135.57
495.8736333,55.72,79.38,135.10
496.12145,55.64,79.64,135.28
496.36915,55.60,79.73,135.32
496.6167667,55.35,79.78,135.13
496.87255,55.13,79.85,134.98
497.1200167,55.35,79.88,135.23
497.3674667,55.21,79.65,134.86
497.6231167,54.96,79.98,134.94
497.8705833,54.97,79.99,134.96
498.1182333,55.17,79.92,135.09
498.3726833,54.63,80.03,134.66
498.6202667,54.55,80.28,134.83
498.86795,54.65,80.22,134.87
499.1232667,54.78,80.28,135.06
499.3707333,54.52,80.35,134.87
499.6187833,54.57,80.46,135.02
499.87365,54.26,80.56,134.82
500.1212167,54.29,80.43,134.72
500.3689167,54.32,80.49,134.82
500.62405,54.13,80.64,134.78
500.8727833,54.17,80.45,134.62
501.1204167,54.22,81.00,135.22
501.3679167,54.11,80.59,134.70
501.6231833,54.40,80.64,135.04
501.87065,53.99,80.78,134.77
502.1183667,53.85,81.19,135.04
502.3743333,53.98,80.96,134.94
502.6221333,54.12,80.93,135.04
502.8696167,53.97,81.31,135.28
503.1244667,53.84,81.06,134.90
503.37225,53.71,80.86,134.57
503.62,53.33,81.31,134.64
503.8679,53.60,81.10,134.69
504.1233333,53.45,81.33,134.77
504.3718333,53.37,81.33,134.71
504.6198667,53.69,81.22,134.91
504.87415,53.25,81.44,134.69
505.1218333,53.23,81.48,134.71
505.36955,53.09,81.51,134.60
505.6253667,52.93,81.97,134.90
505.8728333,53.26,82.05,135.31
506.1205,52.72,81.60,134.32
506.3754167,52.87,81.93,134.80
506.6232167,52.78,81.99,134.77
506.8707,52.89,81.73,134.62
507.1250667,52.54,82.08,134.62
507.3726833,52.58,81.94,134.52
507.6202333,52.67,82.04,134.72
507.8758833,52.63,82.23,134.86
508.1233667,52.52,82.01,134.53
508.3709167,52.43,82.23,134.66
508.6264167,52.07,82.16,134.23
508.8739167,52.31,82.22,134.53
509.1215333,52.04,82.62,134.66
509.3757167,52.10,82.22,134.32
509.6234,52.06,82.60,134.66
509.87105,52.07,82.56,134.63
510.1269167,52.20,82.65,134.84
510.3744167,52.13,82.60,134.73
510.6223667,51.94,82.63,134.57
510.8771,51.89,82.64,134.53
511.1246,51.95,82.97,134.91
511.3720667,51.75,83.08,134.84
511.6265833,51.60,82.91,134.50
511.8740833,51.61,82.93,134.54
512.1217333,51.43,83.26,134.69
512.37775,51.47,82.82,134.29
512.62415,51.52,83.18,134.70
512.8729167,51.32,83.17,134.49
513.1278,51.19,82.98,134.16
513.3753,51.32,83.20,134.52
513.6222333,51.31,83.18,134.49
513.87715,51.10,83.34,134.44
514.1247667,51.11,83.30,134.41
514.3723,50.97,83.14,134.11
514.6272333,50.85,83.36,134.21
514.8748833,50.97,83.35,134.31
515.1225333,50.83,83.58,134.41
515.3777667,50.79,83.56,134.34
515.62545,50.53,83.44,133.97
515.8729333,50.64,83.64,134.29
516.12785,50.47,83.82,134.29
516.37555,50.68,83.74,134.42
516.6233167,50.53,83.71,134.25
516.8708167,50.40,83.84,134.24
517.1269833,50.61,83.67,134.28
517.3744833,50.56,83.91,134.47
517.6222667,50.14,83.68,133.82
517.8761333,50.46,83.89,134.35
518.1246667,50.31,83.97,134.29
518.3721667,50.25,83.95,134.21
518.62665,50.20,83.88,134.07
518.8741667,50.25,83.98,134.23
519.1218167,49.99,84.05,134.04
519.3764833,50.09,84.07,134.16
519.624,49.84,84.10,133.94
519.8716667,49.93,84.39,134.31
520.1269,49.93,84.18,134.11
520.3743833,49.90,84.50,134.40
520.6222833,49.58,84.28,133.86
520.8771833,49.78,84.33,134.11
521.1248333,49.53,84.35,133.88
521.37235,49.64,84.75,134.39
521.6266667,49.35,84.68,134.03
521.8741833,49.42,84.56,133.98
522.1218667,49.56,84.73,134.29
522.3766,49.28,84.82,134.10
522.6241667,49.36,84.67,134.03
522.8793667,49.32,84.78,134.10
523.1268833,49.27,84.73,133.99
523.3744,49.20,84.71,133.91
523.6298667,48.96,85.00,133.97
523.8774,49.15,84.91,134.06
524.12405,48.97,85.08,134.05
524.379,49.07,85.13,134.20
524.6266833,48.73,85.17,133.91
524.8742,48.91,85.11,134.02
525.1288,49.01,85.05,134.06
525.3763833,48.89,85.20,134.09
525.6240333,48.76,85.15,133.91
525.8793833,48.60,85.27,133.87
526.1269,48.58,85.32,133.90
526.3744167,48.47,85.41,133.87
526.6298833,48.51,85.40,133.91
526.8774167,48.34,85.31,133.65
527.1251167,48.54,85.52,134.06
527.37905,48.21,85.75,133.96
527.6266833,48.58,85.48,134.06
527.8742333,48.30,85.49,133.78
528.12915,48.17,85.60,133.78
528.3768333,48.18,85.53,133.70
528.62425,48.06,85.73,133.79
528.8793833,48.08,85.95,134.04
529.1270167,48.09,85.67,133.76
529.3744167,47.91,86.06,133.97
529.6299,48.06,85.84,133.89
529.8774167,48.02,85.94,133.96
530.1251333,48.18,86.16,134.34
530.3795667,47.85,85.61,133.46
530.6271167,47.78,85.92,133.70
530.8747167,47.84,85.82,133.65
531.1304167,47.55,86.18,133.73
531.3779333,47.79,85.97,133.76
531.6255333,47.81,86.11,133.92
531.88045,47.51,86.04,133.55
532.1279667,47.37,86.29,133.66
532.3754833,47.38,86.32,133.70
532.62995,47.35,86.37,133.73
532.8776167,47.35,86.38,133.72
533.1253,47.26,86.23,133.49
533.3812,47.24,86.43,133.67
533.6288833,47.09,86.38,133.47
533.8764,47.15,86.32,133.47
534.1315,47.05,86.43,133.47
534.3790333,47.23,86.59,133.82
534.6265833,46.86,86.74,133.60
534.8809167,47.03,86.72,133.75
535.1284667,46.89,86.66,133.55
535.3761167,46.86,86.41,133.27
535.6320667,46.91,86.50,133.40
535.8796167,46.87,86.79,133.66
536.1273167,46.59,87.16,133.76
536.38225,46.73,86.77,133.49
536.6299333,46.60,86.57,133.17
536.8774833,46.66,86.73,133.38
537.1251667,46.67,87.03,133.70
537.3796833,46.55,87.04,133.60
537.62725,46.75,87.09,133.84
537.8748333,46.49,86.95,133.45
538.1305167,46.33,87.21,133.53
538.3780333,46.50,87.08,133.58
538.6255667,46.38,87.21,133.59
538.8805,46.35,87.12,133.47
539.1280167,46.37,87.10,133.47
539.3823667,46.28,87.43,133.72
539.6299333,46.39,87.30,133.69
539.8775833,46.05,87.53,133.58
540.1335333,46.00,87.57,133.57
540.3810667,46.07,87.66,133.73
540.6289167,45.95,87.47,133.42
540.87645,45.86,87.52,133.38
541.1305167,45.77,87.65,133.42
541.3791167,45.79,87.55,133.34
541.62665,45.95,87.76,133.72
541.8807167,45.86,87.76,133.62
542.1283,45.63,87.69,133.33
542.3758333,45.73,87.51,133.23
542.6321333,45.56,87.89,133.45
542.8796333,45.52,87.64,133.16
543.12735,45.65,88.08,133.73
543.3813,45.50,87.78,133.28
543.6289333,45.74,87.84,133.58
543.8764833,45.39,88.09,133.48
544.1315833,45.42,87.90,133.32
544.3791833,45.47,88.04,133.51
544.6269167,45.28,88.02,133.30
544.8828333,45.34,88.11,133.46
545.13055,45.01,88.17,133.19
545.3781167,45.31,88.35,133.65
545.6333,45.16,88.17,133.33
545.8808333,45.27,88.11,133.38
546.12855,45.25,88.31,133.56
546.3829833,45.10,88.28,133.38
546.6307,45.02,88.49,133.52
546.8796667,44.92,88.56,133.48
547.1335833,44.93,88.19,133.11
547.3821833,44.97,88.61,133.57
547.62895,44.57,88.42,132.98
547.8839167,44.69,88.59,133.28
548.1316,44.93,88.48,133.41
548.3791667,44.92,88.58,133.50
548.6340333,44.67,88.49,133.16
548.8815667,44.42,88.57,132.99
549.1290167,44.45,88.83,133.29
549.3846167,44.31,88.62,132.92
549.6321833,44.61,88.69,133.30
549.8797167,44.51,88.90,133.41
550.1348167,44.34,88.96,133.30
550.38235,44.31,88.91,133.22
550.63,44.17,88.89,133.07
550.88475,44.45,89.11,133.56
551.1335667,44.34,89.08,133.42
551.3811167,44.34,89.12,133.46
551.6277,44.30,88.91,133.21
551.8828833,44.12,89.21,133.34
552.1306,44.20,89.22,133.42
552.3781333,44.19,89.10,133.29
552.63335,44.00,89.43,133.43
552.8808833,44.14,89.14,133.28
553.1286167,44.21,89.35,133.56
553.3830333,43.86,89.46,133.32
553.6310333,43.98,89.29,133.27
553.8786,43.88,89.27,133.15
554.13335,43.91,89.34,133.25
554.3808667,43.85,89.57,133.42
554.6284667,43.80,89.66,133.46
554.8841833,43.78,89.40,133.18
555.13175,43.61,89.51,133.13
555.3793,43.67,89.55,133.21
555.6346333,43.58,89.76,133.34
555.8821833,43.35,89.68,133.02
556.12975,43.74,89.39,133.14
556.3839,43.42,89.83,133.25
556.6314833,43.43,89.67,133.10
556.87905,43.45,89.47,132.92
557.1349333,43.43,89.80,133.23
557.3825,43.19,89.76,132.95
557.6303667,43.26,89.86,133.13
557.8852,43.29,89.62,132.91
558.1328,43.18,89.76,132.93
558.38035,43.18,89.73,132.91
558.63465,43.21,89.90,133.11
558.8822167,43.31,89.95,133.26
559.1297667,43.13,89.89,133.02
559.38425,43.18,89.99,133.17
559.6318,43.10,89.81,132.90
559.8793167,43.10,90.20,133.29
560.1351,42.70,90.22,132.92
560.3827,43.12,90.33,133.45
560.6367833,42.93,90.27,133.20
560.88435,42.91,90.28,133.19
561.1319167,42.89,90.18,133.07
561.3868667,42.92,90.12,133.03
561.6346667,42.71,90.04,132.76
561.8822167,42.72,90.35,133.08
562.1363333,42.96,90.43,133.39
562.3839,42.55,90.08,132.63
562.6314,42.72,90.40,133.13
562.8873833,42.61,90.34,132.95
563.1349667,42.53,90.59,133.12
563.38255,42.70,90.34,133.04
563.6368167,42.32,90.47,132.78
563.8843667,42.45,90.30,132.75
564.1319333,42.49,90.56,133.05
564.3868667,42.42,90.44,132.86
564.6346833,42.25,90.54,132.80
564.8812167,42.40,90.72,133.12
565.1361667,42.48,90.56,133.04
565.38375,42.08,90.68,132.76
565.6313333,42.34,90.76,133.09
565.88605,42.13,90.69,132.82
566.1336333,42.30,90.83,133.12
566.3812,42.27,91.13,133.40
566.6368,42.03,90.84,132.87
566.8845167,41.93,90.80,132.73
567.1319667,42.15,90.95,133.10
567.3868833,41.88,90.89,132.77
567.63365,42.00,90.75,132.75
567.8812167,41.74,91.01,132.76
568.1362,41.89,90.87,132.76
568.3837667,42.06,91.04,133.10
568.63135,41.76,90.85,132.61
568.8859667,41.72,91.00,132.72
569.1334333,41.68,91.10,132.78
569.3810167,41.64,91.03,132.67
569.63685,41.63,90.91,132.54
569.8844167,41.91,91.02,132.94
570.1383667,41.59,91.03,132.62
570.3859333,41.60,91.33,132.93
570.6336833,41.69,91.62,133.32
570.88865,41.39,91.30,132.69
571.1362333,41.49,91.30,132.79
571.3838167,41.36,91.07,132.43
571.6380667,41.62,91.56,133.18
571.8856167,41.27,91.25,132.52
572.1331833,41.33,91.32,132.65
572.3879667,41.32,91.35,132.68
572.6355,41.30,91.41,132.71
572.88295,41.34,91.51,132.85
573.1383667,41.31,91.63,132.95
573.3859667,41.34,91.63,132.97
573.6336667,41.30,91.44,132.74
573.8876167,41.05,91.86,132.91
574.1352167,41.09,91.63,132.72
574.3827667,41.21,91.72,132.93
574.63805,40.88,91.64,132.52
574.88565,41.02,91.75,132.77
575.1332167,40.92,91.85,132.77
575.3874167,41.01,91.76,132.77
575.63495,41.05,92.18,133.23
575.8824333,40.82,91.85,132.68
576.13845,40.90,91.88,132.78
576.3860167,40.82,91.75,132.57
576.6323333,40.95,91.91,132.86
576.88765,40.88,91.85,132.73
577.1352333,40.69,92.09,132.78
577.3828167,40.77,91.98,132.75
577.6370167,40.71,91.61,132.32
577.8846333,40.60,91.95,132.55
578.1396333,40.42,92.15,132.56
578.3872167,40.72,92.15,132.87
578.6348167,40.48,92.26,132.74
578.8892,40.44,92.22,132.66
579.1366667,40.68,92.24,132.92
579.3842,40.38,92.44,132.82
579.6402333,40.37,92.23,132.59
579.8865333,40.23,92.25,132.48
580.13405,40.43,92.25,132.68
580.3893333,40.28,92.08,132.37
580.6369333,40.12,92.34,132.45
580.8845333,40.25,92.50,132.76
581.1395167,40.20,92.57,132.76
581.3871,40.27,92.53,132.80
581.63375,40.40,92.33,132.73
581.8887,39.97,92.49,132.46
582.1363333,39.86,92.41,132.28
582.3839167,40.27,92.43,132.70
582.6381667,39.98,92.70,132.68
582.8857,39.96,92.73,132.70
583.1404667,39.89,92.67,132.55
583.3878667,39.87,92.56,132.43
583.6358333,39.92,92.92,132.85
583.8901,39.96,92.64,132.60
584.1375333,39.94,92.65,132.58
584.3849833,39.97,92.80,132.77
584.6399,39.85,92.79,132.64
584.8875167,39.78,92.84,132.61
585.1352833,39.53,92.99,132.52
585.38945,39.71,93.08,132.80
585.6377667,39.54,93.07,132.61
585.88535,39.67,92.86,132.53
586.1393333,39.70,93.15,132.85
586.38695,39.37,93.19,132.55
586.6413667,39.65,93.02,132.67
586.8888833,39.50,93.36,132.87
587.1364833,39.48,92.91,132.39
587.3912167,39.58,93.37,132.95
587.6387,39.50,93.14,132.65
587.8861833,39.37,93.03,132.40
588.14185,39.49,93.20,132.69
588.3894,39.36,93.28,132.65
588.6370167,39.36,93.15,132.52
588.8909667,39.15,93.29,132.44
589.13855,39.25,93.20,132.45
589.3861333,39.06,93.14,132.20
589.6413333,39.42,93.28,132.70
589.8889167,39.03,93.25,132.28
590.13545,38.97,93.33,132.31
590.3904333,39.18,93.12,132.29
590.63815,38.89,93.37,132.26
590.8857667,39.19,93.34,132.53
591.1400667,38.88,93.49,132.37
591.3875833,39.00,93.69,132.68
591.6435,38.95,93.43,132.38
591.8910833,39.11,93.29,132.40
592.1386667,38.86,93.55,132.41
592.3926667,38.75,93.30,132.05
592.6403,38.47,93.72,132.18
592.8879167,38.90,93.47,132.37
593.1429167,39.09,94.08,133.18
593.3905,38.70,93.60,132.31
593.63825,38.91,94.03,132.94
593.8858833,38.77,93.78,132.56
594.1419,38.50,93.82,132.32
594.3894833,39.00,94.09,133.10
594.6362,38.41,94.17,132.57
594.8920333,38.72,93.86,132.59
595.1396167,38.65,94.01,132.66
595.3872167,38.53,93.89,132.41
595.64215,38.53,93.93,132.46
595.8897167,38.58,93.88,132.46
596.1375167,38.29,94.02,132.31
596.3925333,38.39,94.27,132.66
596.6401167,38.37,93.95,132.32
596.8877333,38.40,93.76,132.16
597.1426667,38.40,94.10,132.50
597.3916,38.35,93.83,132.19
597.6380333,38.38,94.31,132.68
597.8940833,38.50,94.11,132.62
598.1417,38.23,94.04,132.27
598.3892667,38.39,94.24,132.64
598.6436667,38.16,94.01,132.17
598.8912667,38.28,94.11,132.39
599.1388833,38.09,94.09,132.19
599.3939333,38.12,94.24,132.36
599.64245,38.06,94.04,132.10
599.8900333,38.27,94.33,132.60
600.14435,38.09,94.23,132.32
600.39185,38.08,94.23,132.31
600.6401333,37.94,94.37,132.31
600.8943833,37.98,94.61,132.59
601.1419167,38.20,94.36,132.56
601.3894833,38.09,94.46,132.55
601.6443667,37.79,94.35,132.14
