Time / min,4COPh-ArOPh,Product,Mass Balance
105.98358333333333,97.9327177659036,37.16288724509027,135.09560501099386
106.23115000000001,97.17764821572632,37.1145165778426,134.29216479356893
106.47885,97.66010860803713,37.679163108046744,135.33927171608389
106.72765,97.79053589406894,37.39563820432958,135.1861740983985
106.98221666666669,97.09103584017343,37.29256040159387,134.3835962417673
107.22938333333335,96.91427473960161,37.103740133948726,134.01801487355033
107.47708333333334,97.66035320728564,37.69704619735997,135.3573994046456
107.73226666666666,96.95533274028591,37.40315976139217,134.35849250167809
107.98048333333332,96.8953120129269,37.83620288118383,134.73151489411072
108.22781666666667,97.92392656180684,37.48142441462466,135.4053509764315
108.48346666666666,97.61389189569863,37.685005673895375,135.298897569594
108.73101666666668,97.83090625254418,38.12268148204494,135.95358773458912
108.97818333333335,98.08156892042604,37.649943106325104,135.73151202675115
109.23326666666665,97.1594610869421,37.41888003994362,134.57834112688573
109.48209999999999,97.2442613031534,37.915014837134734,135.1592761402881
109.72863333333335,97.73219309865677,37.73007130541468,135.46226440407145
109.98375,97.64591787499238,37.63390854082622,135.2798264158186
110.23195,96.78347660028857,37.85008530218793,134.6335619024765
110.47916666666667,97.55101105970755,37.57042022312085,135.12143128282838
110.73423333333334,97.128471203648,37.524958906663116,134.65343011031112
110.98275,96.90418646919053,37.856246181849855,134.7604326510404
111.23004999999999,97.41637760742046,37.58345227112761,134.99982987854807
111.47824999999999,97.19165478372166,37.781152340660306,134.97280712438197
111.73245,97.3676319134318,37.98083704434144,135.34846895777324
111.98138333333333,97.40540512740131,37.63678411325179,135.0421892406531
112.22858333333333,97.33370690515969,37.80639003246292,135.14009693762262
112.48315,97.5017966948648,37.855061225964654,135.35685792082944
112.73125,97.07097577839777,37.93057439420452,135.0015501726023
112.97841666666666,97.28827932040303,37.77363291769274,135.06191223809577
113.23408333333333,97.16390851813615,37.913507615710905,135.07741613384707
113.48128333333334,96.99355440308982,37.862583013711856,134.8561374168017
113.72909999999999,96.87067551878546,37.827122331433834,134.6977978502193
113.98406666666666,97.26739043628652,38.287561544717505,135.55495198100402
114.23185,96.94100765805634,38.08283356781171,135.02384122586804
114.48026666666668,96.93828558645707,37.90467131891672,134.8429569053738
114.73543333333333,97.13721082848322,37.839829121888215,134.97703995037142
114.9826,96.64147416024043,37.90514366402578,134.5466178242662
115.23008333333334,96.99037534076902,38.17890304926863,135.16927839003765
115.48546666666668,96.60141367509021,38.00006610055784,134.60147977564804
115.73358333333333,97.19940375714758,38.09731977012014,135.29672352726772
115.98073333333332,96.72552381423637,38.27705387487403,135.0025776891104
116.22893333333334,97.59398331640207,38.048832215086364,135.64281553148845
116.48465,96.55778832221611,37.96044793932904,134.51823626154516
116.73231666666668,96.44460024841939,38.271986236251266,134.71658648467064
116.97946666666667,96.91889996325592,37.92025394462917,134.83915390788508
117.23415000000001,96.57000758745035,38.29044738822673,134.86045497567707
117.48173333333334,96.87438376150995,38.060744285856885,134.93512804736685
117.72945,96.9027856433726,37.928195794554114,134.8309814379267
117.98458333333335,96.85903973891169,37.92250668760438,134.78154642651606
118.23283333333332,96.23899271318463,38.3444458456761,134.58343855886073
118.48006666666667,96.41101652363763,38.18706111913559,134.5980776427732
118.73566666666666,96.54809730171874,38.30345592617057,134.85155322788933
118.98281666666665,96.45745566539055,38.624760669794206,135.08221633518477
119.23116666666668,96.6011839483171,38.37670091808399,134.9778848664011
119.48681666666668,96.57027404012746,38.18028578042712,134.75055982055457
119.73441666666668,96.67480710588909,38.491841925235235,135.16664903112434
119.98161666666668,96.94918968198351,38.37917243883887,135.3283621208224
120.23624999999998,96.65838190559332,38.324932281376306,134.9833141869696
120.48389999999999,97.26576298478203,38.251369847592215,135.51713283237424
120.73171666666667,96.66519312499375,38.68164854234953,135.34684166734328
120.97941666666665,97.24722575507383,38.43308902829469,135.68031478336852
121.23541666666667,96.0733122129691,38.394565647825935,134.46787786079503
121.48265,96.57305736160133,38.44367502992858,135.0167323915299
