Time / min,4SO2Me-ArOPh,Product,Mass Balance
0.0,135.2231567,0.0,135.2231567
0.08048333333333252,134.36485552775454,0.2681015230777867,134.63295705083232
0.3309666666666658,134.02563475912345,0.5087842334852718,134.53441899260872
0.5740166666666672,133.8203149775609,0.8082414204384357,134.62855639799935
0.825466666666667,133.37764017869424,1.1270066345947056,134.50464681328893
1.0757500000000013,132.8069030927438,1.5749476897134431,134.38185078245724
1.3271499999999985,132.53728121935464,1.8468296065718481,134.38411082592648
1.5777666666666657,132.1781477175373,2.207570018904918,134.38571773644225
1.828333333333334,131.75825817404703,2.466282005398896,134.22454017944594
2.0790833333333314,131.40074754689297,2.874780863033725,134.2755284099267
2.329716666666665,130.97870290987902,3.204541402150946,134.18324431202996
2.580499999999999,130.8356631178972,3.4665240242274504,134.30218714212467
2.824066666666666,130.55557172868697,3.8062632122424866,134.36183494092947
3.0753166666666667,130.4419119646118,4.044374620253311,134.4862865848651
3.325716666666665,130.46289699945314,4.1709591948758495,134.63385619432898
3.5764166666666672,130.13882364538506,4.505230912902514,134.64405455828756
3.8272833333333325,129.96731410661968,4.756373163338176,134.72368726995785
4.0793333333333335,129.90386615404665,4.949727477835416,134.85359363188206
4.329733333333335,129.57321024656267,5.337325238174418,134.9105354847371
4.58045,129.52867426064796,5.416714867953951,134.9453891286019
4.830983333333332,129.0818779449659,5.771235591708782,134.85311353667467
5.0814,128.9230827721224,6.008953014455135,134.93203578657753
5.325483333333334,128.7511583649458,6.1130634195054325,134.86422178445125
5.575866666666665,128.58111709949628,6.382347927389656,134.96346502688593
5.827283333333332,128.39791162546777,6.4765575997340745,134.87446922520184
6.077633333333332,127.96686919298494,6.732391188522139,134.6992603815071
6.329066666666665,127.83427079364655,6.949519948174227,134.78379074182078
6.579600000000001,127.63472030824141,7.10936139743026,134.74408170567168
6.829999999999999,127.49459524526183,7.263475282068057,134.7580705273299
7.080700000000002,127.3208329371292,7.5295119811376985,134.8503449182669
7.331566666666666,127.02987116069525,7.683262975786092,134.71313413648133
7.57515,126.63655869411699,8.039283893042452,134.67584258715942
7.825849999999999,126.45121286782454,8.229566761538429,134.68077962936297
8.076883333333335,126.24143321868317,8.454846948564123,134.6962801672473
8.327466666666664,126.14242060280047,8.554036168003563,134.69645677080405
8.578249999999999,125.80721402542713,8.88886977705025,134.69608380247738
8.829049999999999,125.68494849075678,9.038728527154925,134.7236770179117
9.079866666666666,125.4927502982177,9.286859991751857,134.77961028996955
9.330533333333335,125.32777360503223,9.515577464293667,134.8433510693259
9.5822,125.1174087668814,9.655504340628713,134.7729131075101
9.832599999999998,125.06864423317023,9.868813318471465,134.9374575516417
10.075566666666669,124.84437759886247,10.120039443711315,134.96441704257379
10.326316666666665,124.69461805445108,10.315525063800964,135.01014311825205
10.577183333333334,124.54510132784593,10.538798428191305,135.08389975603723
10.829066666666666,124.38748470384532,10.647730511357425,135.03521521520275
11.079466666666667,124.29669389523464,10.797237331406432,135.09393122664108
11.329866666666666,124.07649535989606,11.02693647801836,135.10343183791443
11.580616666666666,123.85386152632209,11.299031563588137,135.15289308991024
11.831066666666667,123.7770891365549,11.389780999377447,135.16687013593236
12.082500000000001,123.70364226366009,11.536843987889725,135.2404862515498
12.332899999999999,123.39995687442249,11.79489206101186,135.19484893543435
12.57695,123.37190471557881,11.900906015902152,135.27281073148094
12.827333333333335,123.18281270762107,12.042424190237536,135.2252368978586
13.0777,122.98557444855292,12.323482536611646,135.30905698516457
13.329166666666667,122.7863485811625,12.466628403681037,135.25297698484354
13.579566666666665,122.67118928951624,12.567080423541453,135.2382697130577
13.83,122.54818226670612,12.834773376652144,135.38295564335826
14.08075,122.28647767052735,12.98043728456769,135.26691495509505
14.331566666666667,122.24304778108197,13.153846308164793,135.39689408924676
14.582416666666665,122.14396753527365,13.197463913116707,135.34143144839035
14.834416666666668,121.98408246248596,13.40477991421895,135.3888623767049
15.077266666666667,121.82144779167957,13.47601446003399,135.29746225171357
15.327716666666667,121.60099331766003,13.675257918625658,135.27625123628567
15.578483333333335,121.46059288240382,13.887534399498136,135.34812728190195
15.829,121.42184384471676,13.945173520311277,135.36701736502803
16.080266666666667,121.40329198049045,14.059481693789186,135.46277367427965
16.330616666666668,121.21758825857454,14.15181396012761,135.36940221870213
16.582383333333333,121.0440758075989,14.37441476022344,135.41849056782235
16.832800000000002,121.0497893410823,14.429893423749537,135.47968276483184
17.082966666666668,120.83021916801323,14.584370018411512,135.41458918642473
17.326416666666667,120.52548687527702,14.839751891497377,135.3652387667744
17.577233333333332,120.29142604104008,14.955815321794969,135.24724136283504
17.82923333333333,120.39757617415937,15.008003789066239,135.40557996322562
18.07876666666667,120.15180697668788,15.169692171051075,135.32149914773896
18.32955,120.06360446973852,15.324316762398281,135.3879212321368
18.5815,119.88132388115434,15.513406480429055,135.3947303615834
18.831933333333335,119.87643958526291,15.539507933727945,135.41594751899086
19.0828,119.59415260650766,15.689501895048235,135.2836545015559
19.33325,119.56039004867468,15.846665955646692,135.40705600432136
19.584,119.38541204591424,15.941108979074745,135.32652102498898
19.83445,119.536956761275,15.97108188568767,135.50803864696266
20.077666666666666,119.3883025278802,16.02277026088456,135.41107278876476
20.328466666666667,119.15412387528453,16.248914551353668,135.4030384266382
20.5792,119.06055407531284,16.27206204853259,135.3326161238454
20.83111666666667,118.88243969835932,16.503617128256188,135.38605682661552
21.08151666666667,118.75833711418325,16.572262688041,135.33059980222424
21.33195,118.73647135464915,16.71316880498326,135.44964015963242
21.58241666666667,118.73204340189542,16.785003473284863,135.51704687518028
