Time / min,4NO2-ArOPh,Product,Mass Balance
21.64548333333333,5.869623486854208,112.53220904112594,118.40183252798015
21.900266666666667,4.658396378761505,113.54435399581294,118.20275037457445
22.14806666666667,3.914933196894657,114.76666874149414,118.6816019383888
22.395866666666667,3.1887545189983504,115.56613436215765,118.754888881156
22.643633333333334,2.579250778962268,116.16453132926526,118.74378210822752
22.898916666666665,2.0557443591582794,116.92165543155738,118.97739979071567
23.14723333333333,1.8353980314999028,117.2399897734916,119.07538780499151
23.39445,1.5826120596135649,117.63381688169699,119.21642894131055
23.649466666666665,1.1199726810582544,117.94057979378606,119.06055247484431
23.897266666666663,0.9935611251425687,118.36523155363354,119.3587926787761
24.145983333333334,0.8033846103618038,118.57085548170836,119.37424009207017
24.400716666666668,0.7039730409451319,118.61299266508156,119.31696570602669
24.648033333333334,0.5323442159135331,118.99872926785307,119.5310734837666
24.89578333333333,0.33944945319335657,119.12323052345724,119.46267997665059
25.1513,0.36818021502899595,119.2875524685982,119.65573268362719
25.399516666666667,0.11859685535915919,119.50235532831422,119.62095218367338
25.6468,-0.04878333530889397,119.6282962346898,119.5795128993809
25.89525,0.0662753892291026,119.34555493814456,119.41183032737366
26.149649999999998,-0.1183844001028492,119.61002404789957,119.49163964779672
26.39841666666667,-0.22818656937074686,119.449851437959,119.22166486858825
26.645733333333336,-0.015910464889360675,119.73036353945179,119.71445307456243
26.90041666666667,-0.3748407106236761,119.75180715261538,119.37696644199171
27.14823333333333,-0.010261487499378847,120.03776249724508,120.0275010097457
27.3961,-0.3544729921134073,120.06641024618214,119.71193725406874
27.65173333333333,-0.30782727328744447,120.08822349272292,119.78039621943547
27.900066666666664,-0.22456252091775178,119.9088580883372,119.68429556741944
28.147333333333336,-0.36329930959611156,119.99840617464537,119.63510686504925
28.3957,-0.12190951664450671,120.08507293387324,119.96316341722873
28.64986666666667,0.2505094648658754,120.13281125819086,120.38332072305673
28.89871666666666,-0.11724974653065313,119.88804162543535,119.7707918789047
29.145983333333334,0.23911125930824212,120.20789318752186,120.4470044468301
29.400750000000002,-0.024516513156322667,120.24804574715131,120.22352923399498
29.64841666666667,-0.1991779723326502,120.22105628110253,120.02187830876989
29.896433333333334,-0.04272713587623339,120.21843486785372,120.17570773197748
30.152399999999997,-0.09139608024656727,120.26393202190006,120.17253594165349
30.399533333333338,-0.2871045158778597,120.1085795180654,119.82147500218754
30.647816666666667,-0.25896285469065794,120.3068604481524,120.04789759346176
30.895266666666664,0.07221742222565118,120.41883586422902,120.49105328645467
31.151066666666665,0.3093311936465845,120.60032994959,120.90966114323659
31.398450000000004,-0.06165735145461211,120.3648142537649,120.30315690231029
31.646749999999997,-0.11121206081856005,120.64150390597035,120.5302918451518
31.900983333333336,-0.17787389195772207,120.60688874333152,120.42901485137381
32.1499,-0.020106880971283724,120.58471199170212,120.56460511073084
32.39671666666666,-0.0321140470995143,120.29199582899709,120.25988178189758
32.65265,0.15692183534991172,120.48007666430935,120.63699849965926
32.90001666666667,-0.08472986641447337,120.54731210787102,120.46258224145654
33.14758333333334,0.004225384856396863,120.49818522436655,120.50241060922295
33.39546666666667,-0.0485897418564779,120.63277493719013,120.58418519533366
33.65128333333334,-0.19343320219128446,120.92621942407555,120.73278622188427
33.8985,-0.33260834562390756,120.55036955750364,120.21776121187973
34.14681666666667,0.11041604227296802,120.61928408046775,120.72970012274072
34.40156666666667,-0.06543156510477316,120.64213132509109,120.57669975998631
34.650216666666665,0.190856471036771,120.7300985347402,120.92095500577696
34.897666666666666,0.03198566345775981,120.4898800198041,120.52186568326186
35.15265,0.05486020173926165,120.95680766134178,121.01166786308104
35.40038333333334,0.1468849808436878,120.85453911786534,121.00142409870904
35.649,0.10505949542599433,120.85556434192048,120.96062383734647
