Time / min,4-SO2Me-ArOPh,Product,Mass Balance
50.28476667,76.76737224,43.39111497,120.1584872
50.529,76.42177151,43.80063978,120.2224113
50.7798,75.79619701,44.39496533,120.1911623
51.0319,75.3813475,44.83007196,120.2114195
51.2824,74.65068849,45.52594066,120.1766291
51.53396667,74.11522841,46.03232798,120.1475564
51.78458333,73.64143136,46.51244854,120.1538799
52.03556667,73.37063051,46.87218125,120.2428118
52.28785,72.83217742,47.37092535,120.2031028
52.53083333,72.34226722,47.99152226,120.3337895
52.78198333,71.93162601,48.33679491,120.2684209
53.0341,71.38862159,48.81440234,120.2030239
53.28446667,70.9924426,49.18477196,120.1772146
53.53606667,70.45152618,49.65283163,120.1043578
53.78678333,70.16330006,50.17861307,120.3419131
54.03906667,69.74377458,50.49734404,120.2411186
54.28171667,69.22830645,50.97969854,120.208005
54.533,68.54870271,51.52948802,120.0781907
54.78511667,68.64578408,51.75013262,120.3959167
55.0355,68.02714002,52.25920637,120.2863464
55.28701667,67.81497603,52.55477137,120.3697474
55.53851667,67.32544417,52.95288246,120.2783266
55.78915,67.05399233,53.34296325,120.3969556
56.0332,66.57534465,53.68095785,120.2563025
56.28415,66.26152232,54.08464393,120.3461662
56.53523333,65.8334578,54.50180306,120.3352609
56.78641667,65.39840014,54.92690485,120.325305
57.03818333,65.33978202,55.09290123,120.4326832
57.28986667,64.52454252,55.69789049,120.222433
57.54085,64.38583047,55.95735535,120.3431858
57.78503333,63.90432543,56.45909094,120.3634164
58.03545,64.62591664,56.10356991,120.7294866
58.28651667,64.43382511,56.32344221,120.7572673
58.5377,64.16036747,56.60913303,120.7695005
58.79006667,63.69918876,57.03729165,120.7364804
59.04076667,63.49519954,57.17337432,120.6685739
59.28483333,63.08415965,57.56172178,120.6458814
59.53621667,62.64826533,57.99988337,120.6481487
59.78683333,62.4287895,58.11167335,120.5404629
60.03851667,62.12219089,58.47293563,120.5951265
60.28895,61.87703704,58.75486879,120.6319058
60.5399,61.61587765,59.01831246,120.6341901
60.79213333,61.30615103,59.40253675,120.7086878
61.0362,61.16572085,59.61099927,120.7767201
61.2868,60.81215735,59.84786864,120.660026
61.5383,60.5186518,60.17881298,120.6974648
61.78876667,60.02236465,60.63827067,120.6606353
62.04023333,59.88553476,60.86114783,120.7466826
62.29101667,59.5443919,61.15975676,120.7041487
62.53485,59.38739523,61.35417014,120.7415654
62.78635,59.07873967,61.67417038,120.75291
63.03718333,58.74105354,61.98595359,120.7270071
63.28948333,58.53640055,62.15777164,120.6941722
63.5395,58.26357952,62.49171068,120.7552902
63.79141667,58.00453942,62.72900942,120.7335488
64.04291667,57.76705998,63.00167112,120.7687311
64.28593333,57.42918328,63.32557163,120.7547549
64.53751667,57.12983685,63.57912155,120.7089584
64.78825,56.89828468,63.81078506,120.7090697
65.03948333,56.64058469,64.1022962,120.7428809
65.29131667,56.59961857,64.30315607,120.9027746
65.54291667,56.2681022,64.51310197,120.7812042
65.78596667,56.02333555,64.77989927,120.8032348
66.0376,55.65433016,65.1000453,120.7543755
66.28821667,55.41620745,65.35695523,120.7731627
66.5396,55.22475083,65.58680086,120.8115517
66.7906,55.11708479,65.58768014,120.7047649
67.04258333,54.83268169,65.95443294,120.7871146
67.28685,54.57639593,66.21908787,120.7954838
67.53691667,54.4396478,66.3667498,120.8063976
67.78881667,54.09939528,66.6642435,120.7636388
68.04026667,53.94252985,66.85207727,120.7946071
68.29078333,53.73985271,67.13424253,120.8740952
68.54228333,53.40798307,67.41526082,120.8232439
68.78636667,53.11544072,67.69800839,120.8134491
69.03701667,53.07336952,67.77405311,120.8474226
69.2894,52.86802047,67.9666882,120.8347087
69.53945,52.68147172,68.18932798,120.8707997
69.79135,52.53396985,68.3718274,120.9057973
70.04288333,52.229823,68.63763684,120.8674598
70.2933,51.91120753,68.86589846,120.777106
70.53756667,51.78570208,69.08692795,120.87263
70.78823333,51.64971573,69.17535054,120.8250663
71.03945,51.43471188,69.39701478,120.8317267
71.29136667,51.14289288,69.68154781,120.8244407
71.54191667,51.03879174,69.87834451,120.9171363
71.79338333,50.74688415,70.04896233,120.7958465
72.03753333,50.61522398,70.22323816,120.8384621
72.2882,50.35992121,70.50196343,120.8618846
72.53955,50.24017613,70.55053736,120.7907135
72.7907,49.92079692,70.95296733,120.8737642
73.04256667,49.83889517,71.02855162,120.8674468
73.29415,49.60177098,71.22341778,120.8251888
73.53696667,49.47004709,71.34846034,120.8185074
73.78876667,49.31972637,71.57021617,120.8899425
74.04025,49.09552253,71.77185497,120.8673775
74.29071667,48.85701151,71.97241086,120.8294224
74.54225,48.65951926,72.17278027,120.8322995
74.79295,48.47516504,72.37849368,120.8536587
75.0369,48.39094738,72.47685847,120.8678058
75.28805,48.26516794,72.60205737,120.8672253
75.53926667,48.08402419,72.82435853,120.9083827
75.79143333,47.83721063,73.06725042,120.9044611
76.04193333,47.54539931,73.24305135,120.7884507
76.29341667,47.41884779,73.36621933,120.7850671
76.54446667,47.2748251,73.52671254,120.8015376
76.78858333,47.11760376,73.76321169,120.8808155
77.03905,47.01743879,73.83003699,120.8474758
77.29038333,46.86661396,73.9883938,120.8550078
77.54151667,46.63950009,74.17380054,120.8133006
77.79365,46.41528602,74.43112199,120.846408
78.04426667,46.29009678,74.53431225,120.824409
78.2884,46.1984223,74.61653401,120.8149563
78.53966667,46.02645051,74.82174938,120.8481999
78.79031667,45.88054301,74.94306512,120.8236081
79.04203333,45.74726918,75.14172998,120.8889992
79.29271667,45.52430487,75.31909285,120.8433977
79.5439,45.36589398,75.52797869,120.8938727
79.79563333,45.16655367,75.62465378,120.7912075
80.0399,45.15062719,75.69263397,120.8432612
80.29056667,44.98123121,75.90177587,120.8830071
80.54195,44.86893774,75.97294872,120.8418865
80.79241667,44.58475078,76.2630697,120.8478205
81.04393333,44.49325177,76.4408205,120.9340723
81.29488333,44.39812438,76.47687368,120.8749981
