Time / min,4-SO2Me-ArOPh,Product,Mass Balance
0.0,50.62177021,0.0,50.62177021
0.07331666666666478,50.508451893115776,0.5054463683249422,51.013898261440715
0.32076666666666825,50.28074995846371,1.1601156172370333,51.44086557570074
0.5764499999999998,50.449869831497544,0.707762175968777,51.15763200746632
0.8236500000000017,50.32995965194593,1.0316768292964467,51.36163648124237
1.071883333333335,50.13519360326867,1.4135015835637652,51.54869518683243
1.326516666666665,49.93668614541207,1.7077827084165256,51.64446885382859
1.5743666666666665,49.72269065931515,1.9933746462302355,51.716065305545385
1.8231666666666684,49.714480141207915,2.0339149688046785,51.748395110012595
2.077766666666666,49.7681250587544,2.0988288183328967,51.8669538770873
2.325333333333333,49.61039231250695,2.0919827166110503,51.702375029118
2.5728833333333343,49.582076122365955,2.276622520449629,51.85869864281558
2.8207333333333318,49.34892225696259,2.3226221314226714,51.67154438838526
3.076683333333335,49.35248285355716,2.4134626576367983,51.76594551119396
3.323933333333332,49.28046680858461,2.4449078715324553,51.72537468011707
3.5714500000000005,49.15820369594203,2.518269984696397,51.67647368063842
3.8268500000000016,49.21768982780829,2.5979510338883216,51.815640861696615
4.075083333333335,49.20240350363796,2.5247475750838295,51.72715107872179
4.322233333333334,49.10435471291417,2.370408277143106,51.47476299005728
4.577383333333334,48.95169503172517,2.5631826041829378,51.51487763590811
4.826166666666666,49.076839496434864,2.5504468485727805,51.62728634500765
5.0734,48.939638222899845,2.694524075919913,51.63416229881976
5.328566666666665,48.8063517780914,2.646109999269325,51.452461777360725
5.575933333333334,48.78872653580857,2.778096202419278,51.56682273822785
5.8237000000000005,48.69706311025141,2.7046699736432545,51.40173308389467
6.07245,48.62964744278828,2.70580894222626,51.335456385014545
6.327266666666666,48.54867285430488,2.7980084908597704,51.346681345164654
6.574466666666668,48.51283005493225,2.712363430157477,51.225193485089726
6.82225,48.43715490861023,2.8589364575626828,51.29609136617292
7.077416666666666,48.43146808785196,2.8191321641890488,51.25060025204101
7.3256000000000006,48.33259125532699,2.7848973404247124,51.1174885957517
7.573883333333333,48.280905371094924,2.809820650174705,51.09072602126963
7.8281833333333335,48.31963308024159,2.7687268483465504,51.08835992858814
8.076883333333335,48.349455616783246,2.772738035498711,51.12219365228196
8.3242,48.30958852118002,3.0202185877409127,51.32980710892093
8.57245,48.35390507508885,3.0725821367436663,51.42648721183252
8.826783333333333,48.25617607793067,3.481325024807844,51.73750110273851
9.0755,48.1565035457823,3.608939189646424,51.76544273542872
9.322933333333333,48.16109947482514,3.6289735227511644,51.79007299757631
9.577533333333333,48.14608927602065,3.5079830344887863,51.65407231050944
9.825283333333335,48.04019255626086,3.6086822126547844,51.64887476891565
10.074066666666665,47.90606478622118,3.6605413541053538,51.566606140326535
10.328599999999998,47.817474652388235,3.66774788903549,51.485222541423724
10.576866666666668,47.93280135780646,3.5438231007549477,51.47662445856141
10.824233333333332,47.69099598814682,3.65652377858832,51.34751976673514
11.07995,47.705836608180086,3.7326736697761738,51.43851027795626
11.327516666666668,47.65510546857369,3.602992962571459,51.25809843114514
11.574766666666669,47.61863460740586,3.6710630896574483,51.28969769706331
11.823166666666669,47.72753443250928,3.787252826037113,51.51478725854639
12.077383333333334,47.55658609022852,3.8215145793720118,51.378100669600535
12.32625,47.46691902888458,3.803537214494875,51.270456243379456
12.573466666666665,47.403260526411096,3.806686085599738,51.20994661201083
12.828083333333332,47.485529281261066,3.719686950966835,51.2052162322279
13.075716666666665,47.25089838170027,3.912202931964674,51.16310131366494
13.323466666666665,47.29646253376414,3.9413646610010016,51.237827194765146
13.579183333333333,47.25068038424897,3.8454753727999735,51.09615575704895
13.826516666666665,47.15083270105624,4.158252215778668,51.309084916834905
14.074766666666669,47.15549017733003,3.9040094999288417,51.05949967725887
14.329233333333331,47.051886556144325,4.021228033951795,51.07311459009612
14.577949999999998,47.049409554610314,4.20148025730992,51.25088981192023
14.825316666666668,47.03709025878821,4.152082601112613,51.18917285990082
15.072550000000001,46.98190815431764,4.0886653854473725,51.07057353976501
15.327683333333335,46.8924612391288,4.162269124927303,51.054730364056105
15.5767,46.731001783084,4.3408521429812605,51.07185392606526
15.82398333333333,46.851295334281765,4.219884592223935,51.0711799265057
16.083900000000003,46.82912870675839,4.724648488387086,51.55377719514547
16.32426666666667,46.547113143369785,4.816872276499147,51.36398541986893
16.58035,46.534970908790584,4.752071679327964,51.287042588118545
16.827583333333337,46.54893924794535,4.8813825545507825,51.43032180249613
17.075116666666666,46.43697099589243,4.819877491737627,51.25684848763006
17.322983333333333,46.49396845412964,4.813161633085079,51.30713008721472
17.578866666666666,46.42316669498,4.8841408101692725,51.30730750514927
17.826266666666665,46.30295985485129,5.026022950424369,51.32898280527566
18.073666666666668,46.26298722586375,4.862171089840682,51.12515831570443
18.32948333333333,46.27325431683621,5.1023659146247695,51.37562023146098
18.57673333333333,46.18222408113732,5.029185237440466,51.211409318577786
18.82501666666667,46.149639017327345,5.068810340095582,51.21844935742293
19.079383333333332,46.11818872459744,5.115193593898136,51.23338231849557
19.32718333333333,46.11398273364698,5.148328933743385,51.262311667390364
19.574900000000003,46.066114548250454,5.4171230942200825,51.483237642470534
19.830949999999998,46.09579570693004,5.223647059150885,51.319442766080925
20.0782,45.9390807068673,5.347455653902876,51.28653636077018
20.325516666666665,45.82122475798336,5.408702361524561,51.22992711950792
20.573249999999998,45.94060174450917,5.355212943234164,51.29581468774334
20.82865,45.81535168731034,5.451077153686597,51.26642884099694
21.07688333333333,45.804399293025774,5.42003438960513,51.2244336826309
