Time / min,4SO2Me-ArOPh,Product,Mass Balance
0,135.561256,2.867728441,138.4289845
0.255933333,135.6553504,3.14358051,138.7989309
0.5033,135.3497658,3.261025273,138.610791
0.751583333,135.1189487,3.465491438,138.5844401
1.006283333,134.8901284,3.660804022,138.5509324
1.253633333,134.5190178,3.89910075,138.4181186
1.501166667,134.3005838,3.983272127,138.283856
1.7563,134.196555,4.172133895,138.3686889
2.005066667,134.0602098,4.347583525,138.4077933
2.25245,134.2132884,4.274710039,138.4879984
2.507166667,133.6858937,4.682339534,138.3682332
2.75475,133.9849533,4.449461707,138.434415
3.002516667,133.7049982,4.76923048,138.4742287
3.257916667,134.0374305,4.585194147,138.6226246
3.5063,133.9428764,4.714123961,138.6570004
3.753333333,133.9134055,4.736073323,138.6494788
4.001683333,133.9551037,4.694620276,138.649724
4.256083333,133.8252476,4.996151919,138.8213995
4.505,133.6795793,5.032795631,138.7123749
4.751666667,133.5699845,5.112813579,138.6827981
5.006916667,133.2858103,5.303329667,138.58914
5.2554,133.4356381,5.233967306,138.6696054
5.5027,133.4202782,5.2454142,138.6656924
5.758666667,133.2277252,5.277092774,138.504818
6.00595,133.2479406,5.509673672,138.7576142
6.253316667,132.9437213,5.632608213,138.5763295
6.508166667,132.9399354,5.562223361,138.5021588
6.756316667,132.8746558,5.719117701,138.5937736
7.0037,133.0185445,5.642973488,138.6615179
7.2515,132.7458696,5.97078916,138.7166588
7.506816667,132.5719091,6.024919273,138.5968284
7.7551,132.7651269,6.058730565,138.8238574
8.002416667,132.6463513,6.081499136,138.7278505
8.25735,132.6390971,6.166612225,138.8057093
8.505083333,132.4526776,6.361616679,138.8142943
8.752883333,132.373885,6.386540289,138.7604253
9.008616667,132.3366457,6.442388687,138.7790344
9.256,132.420218,6.286288402,138.7065064
9.504383333,132.3468435,6.457496042,138.8043395
9.759,132.2903511,6.533442584,138.8237936
10.00641667,132.1749106,6.605934703,138.7808453
10.25421667,132.0699673,6.684032037,138.7539993
10.50298333,131.9052795,6.737927451,138.643207
10.75786667,131.9695924,6.749811321,138.7194038
11.00516667,131.8447781,6.840533241,138.6853113
11.25265,131.81172,6.925062613,138.7367826
11.50846667,131.7838808,6.990232316,138.7741131
11.75658333,131.5293605,7.057242923,138.5866034
12.00385,131.6854576,7.066052961,138.7515106
12.25873333,131.4763937,7.302871763,138.7792655
12.50625,131.5076303,7.288834504,138.7964648
12.75405,131.5507791,7.250520223,138.8012993
13.0092,131.0864168,7.473466771,138.5598836
13.25763333,131.1646685,7.577607756,138.7422763
13.5049,131.2965156,7.384519575,138.6810352
13.75993333,131.2711251,7.460757164,138.7318823
14.00776667,131.2549201,7.462010777,138.7169309
14.25638333,131.0737127,7.604764164,138.6784768
14.50365,130.8424815,7.890135205,138.7326167
