Time / min,4CN-ArOPh,Product,Mass Balance
0.0,166.8672191,0.0,166.8672191
0.03583333333333295,167.6190603933299,0.6619319416717457,168.28099233500166
0.2911833333333334,167.99149041791873,0.9288873329595699,168.9203777508783
0.5391499999999989,167.5287486277304,0.9865310472538457,168.51527967498424
0.7868666666666665,167.3318333653411,1.672966496863669,169.00479986220478
1.0422333333333351,167.05356184250613,1.5770834190151182,168.63064526152124
1.2901833333333343,166.4006232138234,2.2184556698742934,168.61907888369768
1.5379166666666682,166.04127932555278,2.764090852441865,168.80537017799463
1.7936666666666647,165.37586205196425,2.9918293494761117,168.36769140144037
2.0415333333333328,165.2824323910907,3.908828374299888,169.1912607653906
2.2889333333333335,164.7805390569844,3.500816850690408,168.2813559076748
2.5375,164.40957326377895,4.109116131714812,168.51868939549377
2.792033333333332,163.8359444151816,4.325195274498615,168.1611396896802
3.0399833333333315,163.9081049821636,5.035487066175115,168.9435920483387
3.2881999999999985,163.43379005114622,5.456830296534236,168.89062034768045
3.5430666666666677,163.03032718358085,5.395328754787093,168.42565593836795
3.791733333333332,162.79039494128227,5.950042092555996,168.74043703383828
4.039316666666665,162.35540936148638,6.558782005476835,168.91419136696322
4.287266666666668,161.48216077447526,6.173076910693306,167.65523768516857
4.542816666666666,161.56480036437867,7.271554544648955,168.83635490902762
4.7907666666666655,161.17424134809292,6.765907615942965,167.9401489640359
5.038666666666666,160.43862155811345,7.349492055171551,167.788113613285
5.294066666666667,160.0052876415215,7.260681245515807,167.2659688870373
5.541049999999999,159.89507392224627,7.588761110679376,167.48383503292564
5.788999999999999,159.6011133077105,7.378954965505189,166.9800682732157
6.044566666666666,160.14120309718322,8.124018190884224,168.26522128806744
6.292566666666668,160.090490256896,8.269591668372184,168.3600819252682
6.539766666666666,160.33120573673676,9.430269856538303,169.76147559327507
6.788699999999998,159.51600718714803,8.592812731094961,168.108819918243
7.043533333333334,159.10269505002924,9.03843174303053,168.14112679305978
7.291016666666667,158.24226188239598,9.185280587564245,167.42754246996023
7.539716666666667,157.93669545370088,9.214543834038713,167.1512392877396
7.794016666666668,157.64763293458515,9.958456837382693,167.60608977196785
8.041933333333334,157.78043622868614,10.350592426683582,168.13102865536973
8.289583333333333,157.93821425504322,10.711850937417573,168.6500651924608
8.545333333333334,157.74237505925785,11.208071889277777,168.95044694853564
8.792683333333333,156.78340497824848,10.52646410023278,167.30986907848126
9.040500000000002,155.66674027525903,11.18483503734045,166.8515753125995
9.289233333333334,156.31531612567676,11.601958748212946,167.9172748738897
9.543649999999998,156.84411589892522,12.068628489489809,168.91274438841504
9.792666666666666,156.25004922771222,11.756349940960552,168.00639916867277
10.040533333333334,155.88951763524813,11.866725150435348,167.75624278568347
10.29485,155.2424553140924,12.572966972372148,167.81542228646455
10.54245,155.7706107278548,13.361413483697381,169.1320242115522
10.790866666666666,155.50099741058855,12.562613730105289,168.06361114069384
11.039133333333332,155.3445718556282,12.933209733680926,168.27778158930914
11.293333333333331,154.94478832365326,12.888864637601944,167.8336529612552
11.5416,154.59966862061822,13.061688849886778,167.66135747050498
11.789533333333335,154.4612740760197,13.510455890143957,167.97172996616365
12.044233333333333,153.958673509565,13.749274098884047,167.70794760844905
12.292816666666665,153.71612896874802,14.426282769512627,168.14241173826065
12.539933333333332,153.22376539850922,14.62590887706935,167.84967427557856
12.795066666666665,153.32197406821928,14.361665617698657,167.68363968591794
13.042900000000001,152.9822472534753,14.593690700003235,167.57593795347853
13.291266666666669,153.45176267927243,14.456063420326087,167.9078260995985
13.5394,152.78401748997854,14.914845500673525,167.69886299065206
13.794883333333333,152.5791015241808,14.616270410318819,167.19537193449963
14.042550000000002,152.2215769989737,14.867075592080617,167.0886525910543
14.28955,152.52570245308644,14.968252861425436,167.49395531451188
14.544633333333335,152.0681938716612,15.355203027314866,167.42339689897608
14.793133333333333,151.9913125370352,16.081698228643702,168.07301076567893
15.041066666666666,152.2183963536485,15.451041035378495,167.669437389027
15.2955,151.68570184348738,15.798924436250575,167.48462627973797
15.544500000000001,151.65950764189162,16.075369769059808,167.73487741095144
15.791466666666668,151.3379380012495,16.34884452643542,167.68678252768493
16.039166666666667,151.2910710401188,16.889248390933833,168.18031943105262
16.294216666666667,150.8962623885694,16.615381792591077,167.51164418116048
16.5426,151.16214959181855,17.2567155584616,168.41886515028014
16.790566666666667,150.85968654709072,17.50229676382327,168.36198331091398
17.045233333333332,150.79860689424774,17.662833014602132,168.46143990884988
17.29393333333333,150.357401406346,17.58673890964493,167.94414031599095
17.540900000000004,150.09817253994103,18.046585544140076,168.1447580840811
17.79606666666667,150.13847667705488,18.205176929048655,168.34365360610354
18.044666666666664,149.86313001525698,18.136364938599435,167.9994949538564
18.292683333333336,149.97473985030214,18.40651077631756,168.3812506266197
18.539683333333333,149.45337250274707,18.579538411217992,168.03291091396505
18.795166666666667,149.417912093865,18.66518630630606,168.08309840017105
19.0426,149.1119796827054,19.153421994689882,168.2654016773953
19.2906,148.91513864446213,19.075490339540217,167.99062898400234
19.546183333333335,148.71399356545095,19.469390922845157,168.1833844882961
19.7942,148.921017223244,19.117686770185344,168.03870399342935
20.04215,148.51703874696508,18.957857834219833,167.4748965811849
20.297583333333332,148.60547822306586,19.956885968865468,168.56236419193132
20.544583333333335,148.0229161990127,20.034426607924804,168.05734280693753
20.79258333333333,148.22245420726233,19.842535569986556,168.06498977724888
21.040450000000003,148.00536170477173,19.794984904872983,167.80034660964472
21.295916666666667,147.7750506806161,20.29106487924435,168.06611555986044
