Time / min,4SO2Me-ArOPh,Product,Mass Balance
0.0,106.116098,0.0,106.116098
0.10685000000000097,106.06557557118693,0.38333646193332144,106.44891203312025
0.6050666666666681,106.2723972635595,0.8461196642667231,107.11851692782622
1.103650000000001,106.38698477785817,1.0304641126088485,107.41744889046703
1.6017666666666666,106.2874777888154,1.243857000976825,107.53133478979223
2.10785,106.31397022007984,1.2887026890955495,107.60267290917538
2.6064499999999993,106.06355092233521,1.2620640530799438,107.32561497541515
3.1046833333333326,105.97926574784599,0.8122029863269669,106.79146873417295
3.6032,106.11008099059724,0.5768632243284387,106.68694421492567
4.108733333333332,106.29629867937051,0.7904595457455615,107.08675822511607
4.607366666666667,106.01083887042944,0.637131021121733,106.64796989155117
5.106799999999998,106.16451270949979,0.6626330081723043,106.8271457176721
5.604166666666667,106.06740061147137,0.5625314999217238,106.62993211139309
6.103566666666666,106.09123639313685,0.5435381957815922,106.63477458891845
6.60945,106.08869091724642,0.22721404807072346,106.31590496531715
7.604583333333335,105.78736352578342,0.5346992143159864,106.32206274009941
8.104116666666668,105.8645388638614,0.4656428987364096,106.3301817625978
8.610016666666668,105.88397451248886,-0.0974417081196429,105.78653280436922
9.109233333333334,105.8960195295573,0.10177275864580831,105.9977922882031
9.60695,105.70580704407061,-0.1395523582711526,105.56625468579946
10.105833333333331,105.82055946693006,-0.0751213338034343,105.74543813312663
10.60495,105.9282341214159,-0.3079863423580043,105.62024777905789
11.104416666666664,105.74716624332349,0.03528459526973363,105.78245083859322
11.610383333333335,105.79126327708543,-0.4498219350571792,105.34144134202826
12.109999999999998,105.43890959288862,-0.3738348944740611,105.06507469841456
12.609266666666667,105.64310395193051,-0.7281009942586038,104.91500295767192
13.107816666666668,105.31748195824409,-0.7331132027170364,104.58436875552705
13.607033333333334,105.40972409257937,-0.5500922829591244,104.85963180962024
14.106566666666662,105.64306630756316,-0.5161063852859689,105.1269599222772
14.612149999999996,105.69800186900619,-0.740293825904308,104.95770804310189
15.110666666666665,105.27172835078316,-0.6785233237961801,104.59320502698698
15.609483333333333,105.48043360388137,-0.9413365575994151,104.53909704628195
16.10888333333333,105.53811111425465,-0.7149639068808797,104.82314720737376
16.608083333333337,105.62042067511263,-1.0517193727706293,104.56870130234199
17.106600000000004,105.16515485455245,-0.9908042804350752,104.17435057411738
17.612199999999998,105.63675002457276,-1.202438627372759,104.4343113972
18.1108,105.36921563896009,-1.182948416837537,104.18626722212255
18.609800000000003,105.35479940708767,-1.413059058413964,103.9417403486737
19.108816666666666,105.4817588147635,-1.1875757719999656,104.29418304276354
19.608233333333335,105.22691927111005,-1.0398827680822158,104.18703650302783
20.1064,105.27721178810017,-1.114330618742995,104.16288116935718
20.613000000000003,105.34477142450237,-1.539758572171811,103.80501285233056
21.112233333333332,105.376427685757,-1.2878613621520678,104.08856632360492
21.609783333333333,105.52438338132004,-1.3908516431274476,104.13353173819259
22.10888333333333,105.32970414438519,-1.360987722878082,103.96871642150711
22.60798333333333,105.31171723496205,-1.3222029693100932,103.98951426565195
23.113850000000003,104.97889938300294,-1.1821180884473814,103.79678129455556
23.612166666666667,104.89718632275837,-1.2065702839190322,103.69061603883934
24.11075,105.11366547781829,-1.2376477871778875,103.8760176906404
24.60958333333333,105.06711670711807,-1.280565497885799,103.78655120923227
25.108949999999997,105.1312954725199,-1.1961486278652844,103.93514684465461
25.607016666666663,105.09939086647012,-1.1616434996307152,103.9377473668394
26.11306666666667,105.08389827495259,-1.2477837451982208,103.83611452975437
26.612166666666667,104.97211441260016,-0.9301630600094856,104.04195135259067
27.11031666666667,104.8707982797357,-1.0139190026227711,103.85687927711292
27.609683333333336,104.87150149791043,-1.1809541630068923,103.69054733490354
28.10801666666667,104.92084312500117,-1.0215328460520667,103.8993102789491
28.613616666666665,104.77276276267939,-1.0170055190565133,103.75575724362288
29.112983333333332,104.69618905008674,-1.000238993388196,103.69595005669855
29.610783333333334,104.70408343332076,-0.9706369570710967,103.73344647624967
30.109350000000003,104.68996500802776,-0.7912284082067252,103.89873659982104
30.608983333333338,104.54126575330267,-0.9043558818418101,103.63690987146086
31.114066666666666,104.763699084055,-0.9518600861626954,103.81183899789231
31.612916666666667,104.5834108680145,-0.6849245256397053,103.8984863423748
32.11123333333333,104.96744963964994,-0.8536647043061231,104.11378493534382
32.6106,104.44791235847609,-0.49197369347309244,103.95593866500299
33.116200000000006,104.60772053818347,-0.496160694459924,104.11155984372354
33.614000000000004,104.64121333508815,-0.6040071362979866,104.03720619879017
34.112833333333334,104.56473402287185,-0.48397137174352417,104.08076265112832
34.61213333333333,104.58066040104553,-0.46882846216789387,104.11183193887764
35.11045,104.59570088241809,-0.5895161570224896,104.0061847253956
35.61631666666666,104.56207791537167,-0.49884575922339613,104.06323215614827
36.11393333333333,104.52964773022863,-0.5709348406323163,103.95871288959631
36.613033333333334,104.47691580133696,-0.5922914311062799,103.88462437023068
37.1111,104.52896815847234,-0.5530904351999489,103.97587772327239
37.61696666666667,104.5614534211568,-0.5464466663082259,104.01500675484857
38.11555,104.11737883510574,-0.7044868001918644,103.41289203491388
38.61386666666667,104.44434609504954,-0.11555949891274246,104.3287865961368
39.112183333333334,104.30532097949482,-0.3418738681935703,103.96344711130125
39.61155,104.34950074008417,-0.34316737996944197,104.00633336011472
40.11663333333333,104.25593674258705,-0.5107109221709636,103.7452258204161
40.616,104.31239036020867,-0.19318754937042854,104.11920281083823
41.113283333333335,104.32708120881286,0.056907860228784385,104.38398906904165
41.612899999999996,104.417368650297,-0.3393165026536247,104.07805214764338
42.117466666666665,104.2108733507864,-0.062171563892772175,104.14870178689362
42.616049999999994,104.2340637692864,-0.5365418339481578,103.69752193533823
43.11436666666667,104.18245842748472,-0.02346435238862189,104.1589940750961
43.6127,104.31464719669658,-0.23657152573451254,104.07807567096206
44.1183,104.31510900430062,-0.1133643945443962,104.20174460975623
44.616883333333334,104.43822563926707,-0.14066512286405594,104.29756051640302
45.11495,104.36789021815115,0.4192933270247964,104.78718354517595
45.61378333333334,104.24009654021695,-0.0725104855868787,104.16758605463008
46.11965,104.01700752089242,-0.05707025372868369,103.95993726716374
46.61744999999999,104.14295778252112,0.22016556320235636,104.36312334572348
47.116566666666664,104.10876586367532,-0.1236218708020027,103.98514399287332
47.61409999999999,104.20782969850598,0.15107014511637235,104.35889984362235
48.11996666666667,104.13205417401915,0.10156510798212377,104.23361928200127
48.61801666666667,104.15869272100018,-0.10497693569913616,104.05371578530104
49.11661666666667,104.05461635565445,0.32209481217915464,104.3767111678336
49.61466666666667,104.30434846244245,-0.068737708100079,104.23561075434237
50.12105,104.07391984154143,-0.05080627942082136,104.0231135621206
50.61963333333333,104.04887651539751,0.17092396118059272,104.2198004765781
51.1177,104.18008547036203,0.28301623311364177,104.46310170347567
51.61498333333334,103.9649505070212,0.3782031300664752,104.34315363708768
52.121116666666666,104.13441787699757,0.21570613986145812,104.35012401685903
52.619699999999995,104.1109884931302,0.43166103109449383,104.54264952422469
53.117749999999994,104.11318310439918,0.4016805837216037,104.51486368812078
53.6153,104.28029345396496,0.13742664704527324,104.41772010101023
54.121166666666674,103.79580127386664,0.39678476457269335,104.19258603843933
54.61975,103.9507534632795,0.31728747532485196,104.26804093860434
55.1178,104.02890285178367,0.32907930872429497,104.35798216050796
55.61535000000001,103.82806348491123,0.716687482664189,104.54475096757541
56.12118333333333,104.02778250113151,0.5626820887119844,104.59046458984349
56.61995,103.99384389116504,0.3971409228511011,104.39098481401615
57.11803333333334,103.77735953197143,0.5440068751348798,104.32136640710631
57.62318333333333,103.92744843547622,0.6369088194485265,104.56435725492474
58.121233333333336,103.72101156445976,0.5053745973997019,104.22638616185947
58.618649999999995,103.64661784326017,0.6851516130374553,104.33176945629764
59.11705,103.70656913569431,0.8155928824333227,104.52216201812763
59.62318333333333,103.42964188699408,0.8338078466424911,104.26344973363656
60.12026666666667,103.62970303790111,0.9012760477901183,104.53097908569123
60.61831666666667,103.48475109282104,1.0390255355092581,104.5237766283303
61.12448333333334,103.63561212240636,1.0708114207751644,104.70642354318151
61.621716666666664,103.68781875623112,0.9848620430325695,104.67268079926369
62.1203,103.46623726119878,1.1352014327844868,104.60143869398327
62.617916666666666,103.63103216416356,1.1859994168198924,104.81703158098345
63.12855,103.63000405355122,1.0340908571381848,104.6640949106894
63.620050000000006,103.5750637405526,0.8683788595867072,104.4434426001393
64.11811666666668,103.40956602072772,0.8732114077251691,104.28277742845289
64.62326666666667,103.59272375895154,1.0111596985344935,104.60388345748603
65.20633333333333,103.52528407108593,0.9072612632134635,104.43254533429939
65.62846666666665,103.37556215955519,0.9277471129253909,104.30330927248058
66.16481666666667,103.51494805581909,0.8302638119400396,104.34521186775913
66.62505,103.45536761273995,1.1952568433157578,104.65062445605571
67.13936666666667,103.47314888868954,0.8882006111122124,104.36134949980175
67.62773333333332,103.41906415984549,0.7738531037230939,104.19291726356859
68.12665,103.22659657900496,0.9214110337297722,104.14800761273473
69.14388333333333,103.4382296129757,1.1988438300433113,104.63707344301902
69.62771666666666,103.30166767420477,1.212192371249619,104.51386004545438
70.12575,103.49284666546514,1.1939525611179205,104.68679922658306
70.62443333333334,103.27416040999472,0.9037562735451675,104.17791668353989
71.12895,103.23273032331836,0.8250227999493525,104.05775312326772
71.62764999999999,103.01437542971068,0.911510699875035,103.92588612958572
72.12578333333333,102.98918058049057,1.0968254815544414,104.08600606204502
72.63085,102.99042795383815,1.118773387735704,104.10920134157385
73.12899999999999,103.30480298387343,1.1804133163804622,104.4852163002539
73.62768333333334,103.28161265100546,1.3090223123469797,104.59063496335244
74.1258,103.13368087282564,1.0370361690287901,104.17071704185443
74.63086666666666,103.32848190809624,1.3593278512404388,104.68780975933667
75.12903333333334,103.11736180390349,1.3913642591341537,104.50872606303764
75.62641666666667,102.67519027445205,1.2678660255533687,103.94305630000542
76.12476666666666,102.96511748868835,1.3430794463510665,104.30819693503942
76.63090000000001,103.10069803438932,1.573765001414065,104.67446303580338
77.12906666666666,103.1198444007666,1.3430692386835887,104.46291363945018
77.62621666666668,103.14855787042048,1.6403892796260922,104.78894715004657
78.13221666666666,103.16409100757113,1.6262059651338427,104.79029697270498
78.62966666666667,102.96691225079573,1.2222921642999736,104.1892044150957
79.12805,103.14655151662922,1.6554374497747628,104.80198896640398
79.62583333333333,102.90801437590198,1.59292207412229,104.50093645002427
80.13121666666666,102.70557758834497,1.749161994561769,104.45473958290674
80.62921666666666,102.88302383761766,1.801767563340275,104.68479140095793
81.12808333333334,103.02925423260162,1.6608511897730043,104.69010542237461
81.63248333333333,102.944973383766,1.9462936765144718,104.89126706028047
82.13125,102.51997598591463,1.764015419657558,104.28399140557218
82.62885,103.09908562593796,1.672545504583827,104.77163113052178
83.12661666666666,102.96856722823662,2.329793337165755,105.29836056540238
83.63216666666668,102.64881203153584,1.8319724897148688,104.48078452125071
84.12993333333334,102.79785885405306,1.9823878716315946,104.78024672568466
84.62895,102.61315088508603,2.1845770855866595,104.79772797067268
85.13445,102.53039698878264,2.1416111729913965,104.67200816177404
85.63218333333333,102.60510696359758,2.1378974253656975,104.74300438896327
86.12936666666666,102.7954199286653,2.031018097658431,104.82643802632373
86.63536666666667,102.8443929223573,2.1030837330272387,104.94747665538453
87.13286666666666,102.83597798026348,2.233857782355111,105.0698357626186
87.63116666666666,102.68164231808505,1.9909389746320105,104.67258129271707
88.12925,102.61164923488714,2.123795658852375,104.73544489373951
88.63445,102.34277369159665,2.1975031893213846,104.54027688091803
89.13248333333333,102.46111049643312,2.1728821603336517,104.63399265676678
89.63123333333333,102.66255395612234,1.8718732693396405,104.53442722546198
90.13563333333333,102.63050449014708,2.3475876636216784,104.97809215376876
90.63448333333334,102.55443571846513,2.276985414339082,104.83142113280421
91.1314,102.50230157112877,2.3830768777564852,104.88537844888525
91.63626666666667,102.62135034292076,2.3835208563399983,105.00487119926076
92.1346,102.60150390079981,2.0912532309501253,104.69275713174994
92.6324,102.54188489679042,2.168347069047012,104.71023196583744
93.13005,102.53032702158373,2.2272863954948425,104.75761341707857
93.63558333333334,102.67447773706661,1.9179547410996003,104.59243247816622
94.13311666666667,102.3047350672264,2.272825091056028,104.57756015828244
94.63138333333333,102.48555531873771,2.424732715877249,104.91028803461496
95.13608333333333,102.35875550720013,2.518619458941341,104.87737496614147
95.63458333333332,102.70917479807825,2.6095435084682963,105.31871830654654
96.13253333333334,102.251153760374,2.4578730374587976,104.70902679783279
96.63778333333333,102.12694027625663,2.6393627758157843,104.76630305207242
97.13553333333333,102.12669800191415,2.4456247174148764,104.57232271932902
97.63261666666668,101.89821261115934,2.5873770053656937,104.48558961652503
98.13793333333334,102.38772694717989,2.51656091214384,104.90428785932373
98.63568333333333,102.03624381895631,2.615337669159586,104.6515814881159
99.13335000000001,102.23243275672995,2.9359779490688593,105.1684107057988
99.63143333333333,102.43547713441367,2.5957621747967705,105.03123930921045
100.13640000000001,102.10130761423156,2.6963043287881545,104.79761194301972
100.63465,102.13955654102905,2.6193052179060476,104.7588617589351
101.13263333333333,101.96647303890855,2.440553211071699,104.40702624998025
101.63793333333334,102.04498066939107,2.8175921293244564,104.86257279871552
102.13583333333332,102.11213730445462,2.9834705001966673,105.0956078046513
102.6326,102.32441129256365,2.9482486203803737,105.27265991294402
103.13799999999999,101.90680071637023,2.925073675056654,104.83187439142688
103.63578333333334,102.15739673123787,2.9725809530155503,105.12997768425342
104.13336666666667,101.9085989085664,2.839314323284212,104.74791323185062
104.639,101.79490622789353,2.596178846026867,104.39108507392041
105.13621666666667,102.09178090234987,3.0747888342807244,105.16656973663059
105.63473333333333,101.69690623302057,2.928484763139737,104.6253909961603
106.13911666666667,102.043844887139,3.097370240377234,105.14121512751623
106.63803333333334,101.86218432236717,2.813960095340809,104.67614441770797
107.13486666666667,101.86107189499037,2.8544381453135004,104.71551004030387
107.63975,101.92851190472462,2.7746337879197767,104.7031456926444
108.13806666666666,101.78586463406397,2.6199960496707275,104.4058606837347
108.63588333333334,101.90220914425727,2.9784186720776105,104.88062781633488
109.14123333333333,101.91633296408388,2.9368983077092787,104.85323127179316
109.63806666666666,101.62684192289339,2.8320896378880454,104.45893156078144
110.1359,101.42817847594728,3.132206883676581,104.56038535962387
110.63356666666667,101.66113319205277,2.997106303330058,104.65823949538283
111.13911666666667,101.9035328985399,2.931508841101548,104.83504173964144
111.63645,101.8461314342935,3.111502341054047,104.95763377534755
112.13489999999999,101.74965125808369,2.9660523943374035,104.7157036524211
112.63923333333332,101.45190036409082,2.984215396555406,104.43611576064623
113.13811666666668,101.59481731307062,2.938424157821702,104.53324147089232
113.63491666666665,101.77651423457729,3.081264884229449,104.85777911880675
114.13976666666667,101.55397739182784,3.2487362734819767,104.80271366530982
114.63811666666668,101.58243298006587,2.9252117306209917,104.50764471068686
115.13595,101.54868205209523,3.164338884498557,104.7130209365938
115.64125,101.43225105039829,3.082208827889135,104.51445987828743
116.13815000000001,101.25339153279414,3.0508353129966967,104.30422684579084
116.63598333333333,101.62894416429268,3.0278711124640876,104.65681527675676
117.14133333333332,101.66696914791392,3.0098286528759615,104.67679780078988
117.63920000000002,101.64689409289507,3.3817275049024706,105.02862159779754
118.13631666666667,101.31311908529656,3.264108684407583,104.57722776970415
118.64133333333332,101.63583025127515,3.352601647957749,104.9884318992329
119.13920000000002,101.38459586076098,3.3407793137104362,104.72537517447142
119.63683333333331,101.50488539632332,3.261108659995354,104.76599405631868
120.14245000000001,101.33866308283496,3.2540252567273247,104.59268833956229
120.63958333333333,101.33639745754874,3.065794426701134,104.40219188424987
121.13821666666666,101.26463937643331,3.7011819700014765,104.96582134643478
121.64248333333335,101.32839711519938,3.387329528100164,104.71572664329955
122.14008333333335,101.40403606127433,3.3697274018494925,104.77376346312381
122.63823333333333,101.39901341324783,3.0560006443352163,104.45501405758304
123.14271666666667,101.29460733747388,3.387550696840321,104.6821580343142
123.6417,101.31239468300501,3.4749180340269366,104.78731271703195
124.13823333333333,101.26170547057596,3.603374117138755,104.86507958771472
124.64376666666666,101.1833165173902,3.548970971286903,104.7322874886771
125.1412,101.38240740178185,3.443448688895125,104.82585609067698
125.63871666666667,101.21391843165662,3.4040209621580004,104.61793939381462
126.14435,101.51392060081078,3.4583229358917253,104.9722435367025
126.64226666666667,101.16589346346179,3.356770786211766,104.52266424967355
127.13928333333334,101.10157214020676,3.501292580952144,104.6028647211589
127.64458333333332,101.3970570383922,3.717061571984087,105.1141186103763
128.14248333333336,101.07885102952687,3.848139290935221,104.9269903204621
128.63968333333332,101.01397521762189,3.673313175755165,104.68728839337706
129.14568333333332,101.3164072253619,3.2512297124955247,104.56763693785743
129.64260000000002,101.28745966382188,3.2188386802401583,104.50629834406203
130.14040000000003,101.13059281777475,3.6372615710833394,104.7678543888581
130.64579999999998,101.0537961777837,3.136199145503321,104.18999532328702
131.14339999999999,101.04446809259095,3.3999325448602864,104.44440063745124
131.64125,101.30595048402738,3.620983399166575,104.92693388319395
132.14663333333334,100.94638457134793,3.565428797853776,104.5118133692017
132.64361666666667,101.08190299354331,3.463082948123157,104.54498594166647
133.14129999999997,101.01513752084354,3.567590599507674,104.5827281203512
133.64591666666666,100.85715641986293,3.3307998290500183,104.18795624891295
134.14468333333335,100.88368527551299,3.530993416832355,104.41467869234535
134.64158333333336,101.05056541323685,3.634603968485914,104.68516938172277
135.14678333333333,101.08482666016087,3.7107696876864944,104.79559634784736
135.64396666666667,100.87941658096506,3.6196561732439956,104.49907275420905
136.14168333333333,101.06095040568394,3.634296447736692,104.69524685342063
136.64671666666666,100.93778066530525,3.726068687799527,104.66384935310478
137.14448333333334,100.93549725016571,3.505348997106824,104.44084624727253
137.64241666666666,100.90173536262611,3.5993241176453497,104.50105948027146
138.14791666666667,100.90791599495446,3.619165843658723,104.52708183861319
138.64476666666667,101.11265400776242,3.8794683081927954,104.99212231595521
139.1427,100.93027017786771,3.643266212541755,104.57353639040947
139.64823333333334,100.8570513843329,3.815707857896095,104.672759242229
140.14603333333335,100.89745556743632,3.6836139979060634,104.58106956534239
140.6429,101.06015001642064,3.7000514995388842,104.76020151595952
141.14778333333334,100.89384741938271,3.5014512114555694,104.39529863083828
141.64551666666665,100.85684713989282,3.836129071829713,104.69297621172254
142.14335,100.998071822681,3.9294887291764087,104.92756055185741
142.64883333333333,100.80330260703138,3.6277890893559586,104.43109169638734
143.14595,100.96764785916824,3.9050736099485497,104.87272146911678
143.64485000000002,100.90421633560405,3.760415913796205,104.66463224940026
144.14905,100.68257731960755,3.54178512572975,104.22436244533729
144.64696666666666,100.68802005808095,3.6678470718283656,104.35586712990931
145.14461666666665,100.72602958019692,3.83294483926168,104.55897441945861
145.6489,100.87766501088011,3.874608466066402,104.75227347694651
146.14775,100.80425211884538,3.830774950285432,104.63502706913081
146.6445666666667,100.5253132006307,4.061954135305617,104.58726733593632
147.1493,100.6882261190768,3.8235490404110366,104.51177515948784
147.64803333333333,100.64039463668365,4.136714000350533,104.77710863703419
148.14486666666664,100.41477977674265,3.9743754589136695,104.38915523565632
148.64963333333333,100.5021934506873,3.9755000251666104,104.47769347585391
149.14726666666667,100.73643476573463,3.9238980144448647,104.66033278017949
149.64600000000002,100.77126236412177,3.874448934784641,104.6457112989064
150.14998333333332,100.60476232863417,4.04389106889771,104.64865339753187
150.64783333333335,100.87983807024892,4.054480907962972,104.93431897821189
151.14518333333334,100.63806313288408,4.2174396049296465,104.85550273781374
151.65126666666666,100.59335873592829,4.193091143514492,104.78644987944278
152.14808333333335,100.61350818960318,3.982565836517142,104.59607402612032
152.64596666666665,100.46943225168829,3.9451908476312765,104.41462309931957
