Time / min,4SO2Me-ArOPh,Product,Mass Balance
51.87,79.11,10.68,89.80
52.11,79.07,10.66,89.73
52.37,79.24,10.57,89.81
52.62,79.19,10.57,89.76
52.86,79.15,10.81,89.97
53.12,79.28,10.82,90.10
53.37,79.14,10.70,89.84
53.61,78.95,11.09,90.04
53.87,79.16,10.81,89.97
54.12,79.18,10.88,90.06
54.37,79.31,10.81,90.12
54.62,79.11,10.83,89.94
54.87,79.24,11.05,90.28
55.12,78.98,11.17,90.14
55.37,78.94,11.19,90.13
55.62,78.97,11.02,89.99
55.87,78.84,11.23,90.07
56.11,78.87,11.11,89.98
56.37,78.97,10.87,89.85
56.62,78.98,11.20,90.18
56.86,78.78,11.16,89.93
57.12,79.09,10.98,90.07
57.37,79.15,11.12,90.27
57.61,78.93,11.28,90.22
57.87,79.19,11.15,90.34
58.12,79.06,10.77,89.83
58.37,78.90,11.00,89.90
58.62,78.54,11.28,89.82
58.87,78.47,11.17,89.64
59.12,78.39,11.28,89.67
59.37,78.41,11.51,89.92
59.62,78.09,11.63,89.72
59.87,78.08,11.61,89.69
60.12,78.46,11.20,89.67
60.37,78.16,11.30,89.46
60.62,78.44,11.59,90.03
60.87,78.27,11.29,89.56
61.12,78.20,11.53,89.73
61.37,78.11,11.48,89.59
61.62,78.13,11.47,89.60
61.87,77.95,11.66,89.60
62.12,77.99,11.65,89.65
62.37,78.21,11.53,89.73
62.62,77.90,11.89,89.79
62.87,78.18,11.52,89.70
63.11,77.98,11.87,89.85
63.37,77.70,12.02,89.72
63.62,77.77,11.90,89.67
63.87,77.67,12.25,89.92
64.12,77.68,12.01,89.69
64.37,77.80,11.90,89.70
64.62,77.76,11.91,89.67
64.87,77.56,12.12,89.68
65.12,77.73,11.83,89.55
65.37,77.50,12.11,89.61
65.62,77.45,11.99,89.45
65.87,77.21,12.39,89.60
66.12,77.44,12.23,89.67
66.37,77.78,12.07,89.85
66.62,77.29,12.45,89.74
66.87,77.31,12.38,89.69
67.12,77.08,12.51,89.59
67.37,77.52,12.25,89.77
67.62,77.43,12.30,89.73
67.87,77.49,12.12,89.60
68.12,77.49,12.20,89.69
68.37,77.43,12.48,89.91
68.62,77.41,12.43,89.84
68.87,77.77,12.14,89.91
69.12,77.26,12.58,89.84
69.37,77.67,12.25,89.92
69.62,77.11,12.65,89.77
69.87,77.33,12.52,89.86
70.12,77.19,12.47,89.66
70.37,77.14,12.49,89.64
70.62,77.04,12.83,89.87
70.87,76.82,12.79,89.61
71.12,76.80,12.98,89.78
71.37,76.87,12.81,89.68
71.62,76.91,12.82,89.73
71.87,76.70,13.09,89.79
72.12,76.65,13.28,89.93
72.37,76.78,12.98,89.76
72.62,76.81,12.92,89.74
72.87,76.60,13.07,89.67
73.12,76.74,12.94,89.68
73.37,76.45,13.23,89.67
73.62,76.57,12.92,89.49
73.87,76.59,13.20,89.79
74.12,76.43,13.21,89.64
74.37,76.48,13.28,89.76
74.62,76.61,13.02,89.62
74.87,76.19,13.40,89.58
75.12,76.35,13.38,89.73
75.37,76.66,13.10,89.76
75.62,76.36,13.16,89.52
75.87,76.39,13.39,89.79
76.12,76.28,13.22,89.50
76.37,76.47,13.28,89.75
76.62,76.37,13.21,89.59
76.87,76.25,13.40,89.65
77.12,76.47,13.29,89.76
77.37,76.19,13.61,89.80
77.62,76.14,13.43,89.57
77.87,76.11,13.52,89.63
78.12,76.23,13.31,89.54
78.37,76.28,13.35,89.63
78.62,76.30,13.50,89.79
78.87,75.93,13.79,89.72
79.12,75.95,13.51,89.46
79.37,76.09,13.71,89.80
79.63,75.92,13.61,89.52
79.87,75.86,13.68,89.54
80.12,75.89,13.87,89.76
80.38,75.55,13.86,89.40
80.62,75.78,13.92,89.70
80.87,75.74,13.94,89.68
81.12,75.78,13.84,89.62
81.37,75.81,13.91,89.72
81.62,75.93,13.70,89.64
81.87,75.74,13.88,89.62
82.12,76.08,13.76,89.84
82.37,75.87,13.57,89.44
82.62,75.37,14.38,89.75
82.87,75.76,14.03,89.79
83.12,75.61,14.16,89.77
83.37,75.75,13.94,89.68
83.63,75.59,14.04,89.64
83.87,75.76,13.96,89.72
84.12,75.57,14.06,89.63
84.38,75.30,14.32,89.62
84.62,75.33,14.34,89.67
84.87,75.57,14.11,89.67
85.13,75.26,14.28,89.54
85.37,75.32,14.36,89.68
85.62,75.32,14.35,89.66
85.88,75.40,14.37,89.77
86.12,75.22,14.27,89.49
86.37,75.18,14.59,89.78
86.62,75.16,14.35,89.51
86.87,75.29,14.34,89.64
87.12,75.35,14.31,89.65
87.37,75.16,14.57,89.74
87.63,74.97,14.58,89.54
87.87,75.12,14.60,89.72
88.12,74.96,14.59,89.55
88.38,74.83,14.60,89.43
88.62,75.24,14.46,89.70
88.87,74.89,14.69,89.59
89.13,74.58,14.97,89.55
89.37,74.57,14.93,89.50
89.62,74.74,14.74,89.48
89.88,74.61,15.05,89.66
90.12,74.66,14.77,89.44
90.37,74.82,14.83,89.65
90.63,74.67,14.87,89.54
90.87,74.69,15.03,89.72
91.12,74.86,14.55,89.41
91.38,74.80,14.76,89.55
91.62,74.83,14.92,89.75
91.87,75.06,14.45,89.51
92.13,74.47,15.09,89.56
92.38,74.55,14.90,89.45
92.62,74.70,14.87,89.56
92.87,74.86,14.71,89.56
93.13,74.80,15.00,89.80
93.37,74.38,15.04,89.43
93.62,74.68,14.82,89.50
93.88,74.35,15.11,89.46
94.12,74.80,14.99,89.80
94.37,74.56,15.04,89.60
94.63,74.44,14.97,89.41
94.87,74.35,15.00,89.35
95.12,74.33,15.23,89.56
95.38,74.33,15.18,89.52
95.62,74.02,15.60,89.62
95.87,74.20,15.38,89.59
96.13,74.48,15.15,89.63
96.38,74.03,15.42,89.46
96.62,73.95,15.61,89.57
96.88,74.27,15.24,89.51
97.13,74.22,15.24,89.46
97.37,73.87,15.49,89.35
97.63,74.15,15.46,89.61
97.88,73.93,15.54,89.47
98.12,73.88,15.49,89.37
98.38,74.16,15.63,89.80
98.63,74.19,15.25,89.43
98.87,73.97,15.73,89.70
99.13,74.01,15.47,89.48
99.38,74.16,15.39,89.55
99.62,73.99,15.59,89.58
99.88,74.03,15.44,89.48
100.13,74.07,15.55,89.62
100.38,73.48,16.01,89.48
100.62,74.01,15.55,89.55
100.88,74.03,15.76,89.79
101.13,73.71,15.84,89.55
101.37,73.93,15.58,89.51
101.63,73.88,15.82,89.69
101.88,73.32,16.09,89.41
102.12,73.53,15.88,89.41
102.38,73.38,16.19,89.58
102.63,73.74,15.78,89.52
102.87,73.50,16.05,89.55
103.13,73.84,15.70,89.55
103.38,73.37,16.13,89.50
103.62,73.39,16.07,89.45
103.88,73.57,16.24,89.80
104.13,73.17,16.17,89.35
104.38,73.01,16.27,89.28
104.63,73.08,16.23,89.31
104.88,73.39,16.11,89.50
105.13,73.13,16.34,89.47
105.38,73.11,16.39,89.50
105.63,73.25,16.25,89.49
105.88,73.11,16.41,89.52
106.13,72.86,16.59,89.45
106.38,73.10,16.32,89.42
106.63,72.90,16.46,89.37
106.87,73.20,16.26,89.46
107.13,72.95,16.48,89.43
107.38,73.00,16.65,89.65
107.62,72.80,16.76,89.56
107.88,72.40,16.88,89.28
108.13,72.97,16.33,89.29
108.38,73.27,16.19,89.46
108.63,72.91,16.36,89.27
108.88,73.01,16.31,89.31
109.13,72.94,16.47,89.41
109.38,73.09,16.52,89.60
109.63,72.49,16.71,89.20
109.88,72.75,16.51,89.27
110.13,72.91,16.53,89.44
110.38,72.67,16.88,89.55
110.63,72.81,16.47,89.27
110.88,72.72,16.84,89.56
111.13,72.82,16.80,89.62
111.38,72.75,16.67,89.41
111.63,73.05,16.52,89.56
111.88,72.42,16.95,89.37
112.13,72.71,16.87,89.58
112.38,72.65,16.86,89.51
112.63,72.83,16.69,89.52
112.88,72.34,17.16,89.49
113.13,72.65,16.81,89.46
113.38,72.40,17.14,89.54
113.63,72.44,16.95,89.40
113.87,72.25,17.24,89.49
114.13,72.34,17.16,89.50
114.38,72.82,16.80,89.62
114.63,72.68,16.86,89.54
114.88,72.49,17.02,89.51
115.13,72.24,17.06,89.30
115.38,72.32,17.27,89.60
115.63,72.20,17.26,89.46
115.88,72.42,17.14,89.56
116.13,72.29,17.21,89.50
116.38,72.80,16.78,89.58
116.63,72.24,17.29,89.53
116.88,72.00,17.31,89.31
117.13,72.17,17.16,89.33
117.38,72.08,17.05,89.13
117.63,72.16,17.16,89.31
117.88,72.02,17.13,89.15
118.13,72.09,17.44,89.53
118.38,72.32,17.33,89.65
118.63,71.73,17.60,89.33
118.88,72.10,17.41,89.51
119.13,72.08,17.29,89.37
119.38,71.90,17.37,89.27
119.63,72.04,17.34,89.38
119.88,71.78,17.64,89.42
120.13,71.70,17.63,89.33
120.38,71.99,17.44,89.43
120.63,71.76,17.68,89.44
120.88,71.84,17.62,89.46
121.13,71.99,17.47,89.45
121.38,71.88,17.63,89.51
121.63,71.82,17.68,89.50
121.88,71.86,17.69,89.56
122.13,71.95,17.50,89.45
122.38,71.76,17.92,89.68
122.63,71.54,17.90,89.44
122.88,71.64,17.63,89.27
123.13,71.77,17.80,89.57
123.38,71.66,17.81,89.47
123.63,71.97,17.44,89.41
123.88,71.10,18.23,89.34
124.13,71.43,17.99,89.43
124.38,71.39,17.99,89.37
124.63,71.47,17.82,89.30
124.88,71.47,17.82,89.29
125.13,71.55,17.66,89.21
125.38,71.18,18.15,89.33
125.63,71.43,18.02,89.45
125.88,71.42,18.02,89.44
126.13,71.54,17.95,89.49
126.38,71.16,18.29,89.45
126.63,71.35,18.22,89.56
126.88,71.12,18.25,89.38
127.13,71.09,18.27,89.36
127.38,71.20,18.17,89.37
127.63,71.33,18.24,89.57
127.88,71.21,18.30,89.51
128.13,70.89,18.54,89.43
128.38,71.29,18.13,89.42
128.63,71.37,18.02,89.39
128.88,71.32,18.18,89.50
129.13,71.19,18.28,89.47
129.39,71.35,18.30,89.64
129.63,71.19,18.22,89.42
129.88,71.15,18.26,89.40
130.13,71.04,18.50,89.54
130.38,71.12,18.37,89.50
130.63,71.29,18.17,89.45
130.89,71.06,18.21,89.27
131.13,71.05,18.46,89.52
131.38,70.74,18.82,89.55
131.64,71.15,18.48,89.63
131.88,71.04,18.36,89.39
132.13,70.82,18.51,89.34
132.38,70.97,18.37,89.35
132.63,70.81,18.50,89.31
132.88,70.85,18.65,89.50
133.13,70.88,18.39,89.27
133.38,71.01,18.33,89.33
133.63,70.62,19.01,89.63
133.88,70.92,18.51,89.43
134.13,70.43,19.01,89.44
134.38,70.52,18.68,89.20
134.63,70.91,18.71,89.62
134.88,70.73,18.80,89.54
135.13,70.77,18.69,89.46
135.38,70.69,18.78,89.47
135.64,70.40,18.94,89.33
135.88,70.54,18.94,89.48
136.13,70.51,18.79,89.30
136.39,70.46,18.83,89.29
136.63,70.31,19.03,89.34
136.88,70.42,18.74,89.15
137.14,70.53,18.90,89.43
137.38,70.61,18.82,89.43
137.63,70.29,18.98,89.27
137.89,70.37,18.85,89.22
138.13,70.46,18.92,89.38
138.38,70.52,18.83,89.35
138.64,70.46,18.92,89.38
138.88,70.40,18.90,89.30
139.13,70.44,18.89,89.34
139.39,70.52,18.91,89.43
139.63,70.57,18.78,89.35
139.88,70.59,18.78,89.38
140.13,70.35,18.98,89.33
140.39,70.30,19.01,89.31
140.63,70.02,19.30,89.32
140.88,70.28,19.05,89.33
141.14,70.06,19.36,89.42
141.38,70.42,18.94,89.37
141.63,69.98,19.50,89.48
141.89,69.92,19.17,89.09
142.13,69.97,19.40,89.37
142.38,70.29,19.30,89.59
142.64,69.81,19.63,89.44
142.88,70.21,19.35,89.56
143.13,69.88,19.21,89.09
143.39,70.06,19.33,89.39
143.63,69.99,19.52,89.52
143.88,70.02,19.21,89.22
144.14,70.07,19.23,89.30
144.39,69.81,19.42,89.22
144.63,70.18,19.26,89.45
144.89,69.81,19.51,89.32
145.14,69.84,19.39,89.23
145.38,69.95,19.24,89.19
145.64,70.02,19.44,89.46
145.89,69.60,19.81,89.41
146.13,69.88,19.55,89.43
146.39,69.69,19.65,89.34
146.64,69.68,19.71,89.39
146.88,69.74,19.53,89.27
147.14,69.96,19.29,89.26
147.39,69.62,19.96,89.57
147.63,69.61,19.60,89.21
147.89,69.71,19.60,89.30
148.14,69.71,19.70,89.40
148.38,69.61,19.84,89.45
148.63,69.65,19.71,89.36
148.89,69.85,19.57,89.42
149.14,69.54,19.97,89.51
149.38,69.48,19.79,89.28
149.64,69.51,19.87,89.39
149.88,69.57,19.78,89.35
150.13,69.59,19.86,89.45
150.39,69.54,19.94,89.48
150.63,69.39,19.82,89.21
150.88,69.51,19.87,89.38
151.14,69.29,20.28,89.57
151.39,69.28,19.96,89.24
151.63,69.53,19.83,89.36
151.89,69.55,19.85,89.40
152.14,69.04,20.31,89.35
152.38,69.45,19.96,89.40
152.64,69.38,20.03,89.40
152.89,69.29,19.72,89.01
153.13,69.31,20.01,89.32
153.39,69.33,19.94,89.27
153.64,69.17,20.25,89.42
153.88,69.18,20.21,89.38
154.14,69.33,19.93,89.27
154.39,69.18,20.16,89.34
154.63,69.09,20.14,89.23
154.89,68.96,20.41,89.36
155.14,69.12,20.09,89.21
155.39,68.99,19.97,88.96
155.64,69.05,20.26,89.31
155.89,69.29,20.12,89.40
156.14,69.30,20.03,89.33
156.39,69.14,20.28,89.42
156.64,68.93,20.37,89.30
156.89,69.35,20.05,89.40
157.13,68.95,20.42,89.37
157.39,69.08,20.24,89.32
157.64,69.13,20.11,89.24
157.88,69.12,20.41,89.54
158.14,69.10,20.31,89.40
158.39,69.01,20.36,89.37
158.63,68.88,20.35,89.23
158.89,69.17,20.25,89.42
159.14,69.07,20.34,89.41
159.38,68.90,20.36,89.26
159.64,68.80,20.40,89.20
159.89,68.61,20.81,89.42
160.14,68.59,20.37,88.95
160.39,68.80,20.38,89.18
160.64,68.59,20.61,89.20
160.88,68.39,20.89,89.28
161.14,68.68,20.58,89.26
161.39,68.46,20.50,88.95
161.64,68.61,20.73,89.34
161.89,68.73,20.65,89.38
162.14,68.56,20.66,89.22
162.39,68.85,20.56,89.41
162.64,68.71,20.83,89.54
162.89,68.35,20.81,89.16
163.14,68.88,20.42,89.31
163.39,68.52,20.76,89.27
163.64,68.57,20.91,89.48
163.89,68.20,21.01,89.21
164.14,68.59,20.85,89.44
164.39,68.35,20.76,89.11
164.64,68.78,20.62,89.40
164.89,68.49,20.91,89.39
165.14,68.51,20.85,89.35
165.39,68.37,21.14,89.51
165.63,68.45,20.65,89.11
165.89,68.66,20.62,89.29
166.14,68.43,20.79,89.22
166.39,68.57,20.58,89.15
166.64,68.22,21.11,89.33
166.89,68.25,20.91,89.16
167.14,68.39,21.09,89.48
167.39,68.49,20.78,89.27
167.64,68.53,20.79,89.32
167.89,68.05,21.17,89.22
168.14,68.12,21.02,89.14
168.39,67.85,21.23,89.08
168.64,68.22,20.95,89.17
168.89,68.29,20.91,89.20
169.14,68.18,21.12,89.30
169.39,68.19,21.08,89.27
169.64,68.04,21.31,89.35
169.89,68.15,21.15,89.30
170.14,68.08,21.09,89.17
170.39,68.19,21.07,89.25
170.64,68.10,21.15,89.25
170.89,68.44,20.95,89.38
171.14,68.02,21.24,89.25
171.39,68.18,21.06,89.25
171.64,67.88,21.51,89.39
171.89,68.02,21.19,89.21
172.14,67.70,21.53,89.23
172.39,67.97,21.54,89.51
172.64,68.02,21.27,89.29
172.89,68.30,21.17,89.47
173.14,67.93,21.17,89.10
173.39,67.89,21.24,89.13
173.64,68.17,21.34,89.50
173.89,68.06,21.18,89.25
174.14,67.83,21.55,89.38
174.39,67.95,21.36,89.31
174.64,67.70,21.45,89.15
174.89,67.73,21.55,89.28
175.14,68.03,21.16,89.19
175.39,67.68,21.46,89.15
175.64,67.96,21.14,89.10
175.89,68.11,21.17,89.28
176.14,67.90,21.31,89.21
176.39,67.75,21.62,89.37
176.64,67.41,21.67,89.08
176.89,67.53,21.48,89.01
177.14,67.69,21.45,89.14
177.39,67.62,21.64,89.26
177.64,67.65,21.66,89.31
177.89,67.71,21.48,89.19
178.14,67.51,21.40,88.91
178.39,67.58,21.56,89.14
178.64,67.62,21.66,89.28
178.89,67.51,21.75,89.26
179.14,67.67,21.49,89.17
179.39,67.72,21.44,89.15
179.64,67.55,21.54,89.09
179.89,67.50,21.73,89.23
180.14,67.44,21.74,89.18
180.39,67.67,21.50,89.16
180.64,67.52,21.90,89.43
180.89,67.40,21.71,89.11
181.14,67.26,21.81,89.07
181.39,67.63,21.74,89.36
181.64,67.39,21.73,89.12
181.89,67.45,21.69,89.14
182.14,67.23,21.83,89.05
182.39,67.45,21.90,89.34
182.64,67.48,21.74,89.21
182.89,67.59,21.77,89.36
183.14,67.28,21.82,89.10
183.39,67.22,21.99,89.21
183.65,67.31,21.72,89.03
183.89,67.46,21.88,89.34
184.14,67.15,22.02,89.17
184.39,67.17,21.82,88.99
184.64,67.29,22.02,89.31
184.89,67.32,21.91,89.23
185.14,67.20,22.06,89.25
185.39,67.05,22.21,89.26
185.64,67.13,22.12,89.25
185.89,67.35,21.85,89.20
186.14,67.05,22.23,89.27
186.39,67.11,22.06,89.17
186.64,67.27,21.85,89.12
186.89,66.85,22.24,89.10
187.14,67.00,22.30,89.30
187.39,67.24,21.72,88.96
187.64,66.95,22.17,89.13
187.89,67.17,22.15,89.33
188.14,67.15,21.78,88.93
188.40,66.98,22.28,89.26
188.64,67.04,22.10,89.14
188.89,67.12,22.18,89.30
189.15,66.59,22.43,89.02
189.39,66.95,22.46,89.41
189.64,66.80,22.27,89.07
189.90,66.83,22.18,89.01
190.14,66.99,22.22,89.21
190.39,67.06,22.16,89.22
190.65,66.77,22.14,88.91
190.89,66.74,22.50,89.24
191.14,67.07,22.25,89.32
191.39,66.66,22.51,89.17
191.64,66.56,22.55,89.10
191.89,66.86,22.39,89.26
192.14,66.72,22.51,89.23
192.40,66.78,22.33,89.11
192.64,66.62,22.45,89.07
192.89,66.98,22.43,89.41
193.15,66.93,22.38,89.31
193.39,67.06,22.14,89.20
193.64,66.87,22.18,89.05
193.90,66.61,22.53,89.13
194.14,66.53,22.67,89.21
194.39,66.83,22.52,89.35
194.65,66.70,22.50,89.20
194.89,66.54,22.49,89.03
195.14,66.69,22.41,89.10
195.40,66.74,22.33,89.07
195.64,66.64,22.49,89.14
195.89,66.47,22.70,89.17
196.15,66.49,22.47,88.95
196.40,66.40,22.56,88.97
196.64,66.45,22.70,89.16
196.89,66.33,22.96,89.29
197.15,66.24,22.87,89.11
197.39,66.50,22.57,89.07
197.64,66.27,22.84,89.11
197.90,66.42,22.55,88.97
198.15,66.32,22.86,89.18
198.39,66.55,22.66,89.21
198.65,66.48,22.68,89.16
198.89,66.40,22.83,89.22
199.14,66.49,22.66,89.15
199.40,66.45,22.67,89.12
199.64,66.58,22.72,89.30
199.89,66.58,22.66,89.25
200.15,66.21,22.76,88.96
200.40,66.29,22.85,89.14
200.64,66.45,22.79,89.24
200.90,66.53,22.82,89.35
201.15,66.55,22.65,89.20
201.39,66.47,22.73,89.20
201.65,65.98,23.19,89.17
201.90,66.62,22.51,89.13
202.14,66.31,22.97,89.28
202.40,66.35,22.72,89.07
202.65,66.27,22.70,88.97
202.89,66.04,23.04,89.07
203.14,66.14,22.86,89.01
203.40,66.14,22.99,89.13
203.64,66.23,22.89,89.12
203.89,66.11,23.05,89.16
204.15,66.34,22.79,89.13
204.40,66.24,22.74,88.98
204.64,66.40,22.96,89.36
204.90,65.98,23.13,89.11
205.15,66.31,22.99,89.30
205.39,66.11,23.04,89.14
205.65,66.16,23.11,89.27
205.90,66.17,23.10,89.28
206.14,66.07,23.26,89.33
206.40,66.03,22.95,88.97
206.65,66.37,22.97,89.34
206.89,66.15,22.93,89.09
207.15,66.09,22.91,89.00
207.40,65.86,23.13,88.99
207.64,65.84,23.17,89.01
207.90,66.06,23.24,89.30
208.15,65.99,23.03,89.02
208.40,66.08,23.01,89.10
208.64,65.93,23.22,89.15
208.90,66.29,22.99,89.28
209.15,65.78,23.17,88.95
209.39,65.88,23.06,88.95
209.65,65.59,23.35,88.93
209.90,65.96,23.04,89.00
210.14,65.75,23.29,89.05
210.40,65.99,23.09,89.08
210.65,65.64,23.44,89.09
210.89,65.84,23.21,89.05
211.15,66.06,22.80,88.85
211.40,65.90,23.03,88.93
211.64,65.53,23.42,88.94
211.90,65.61,23.30,88.90
212.15,65.43,23.45,88.87
212.40,65.76,23.21,88.97
212.65,65.55,23.50,89.06
212.90,65.80,23.15,88.95
213.15,65.66,23.22,88.88
213.40,65.61,23.37,88.98
213.65,65.67,23.29,88.96
213.90,65.69,23.20,88.88
214.15,65.64,23.42,89.06
214.40,65.67,23.41,89.08
214.65,65.65,23.17,88.82
214.90,65.70,23.45,89.16
215.15,65.34,23.63,88.96
215.40,65.83,23.15,88.97
215.64,65.57,23.48,89.05
215.90,65.43,23.25,88.67
216.15,65.57,23.50,89.08
216.39,65.62,23.45,89.07
216.65,65.31,23.83,89.14
216.90,65.37,23.57,88.94
217.15,65.48,23.55,89.03
217.40,65.43,23.50,88.93
