Time / min,ArOPh,Product,Mass Balance
0.0,145.4488782,0.0,145.4488782
0.41878333333333256,143.75268147225313,0.49403818052480697,144.24671965277793
0.9177833333333335,143.27856202667792,1.1213813945131994,144.39994342119113
1.4175333333333318,143.25116686519286,1.4442649354917574,144.69543180068462
1.9165666666666652,142.88029060047344,1.9252395518283074,144.80553015230174
2.4157166666666665,142.0447689112258,2.525332282668832,144.57010119389463
2.9150500000000004,141.77395489990522,3.089537935410297,144.86349283531553
3.414433333333333,141.1373754385704,3.4193183833647076,144.55669382193508
3.9137333333333344,141.26635782484894,3.636238644400923,144.90259646924986
4.413100000000001,140.8247719949902,4.029185397918246,144.85395739290843
4.920733333333332,141.05258242519477,4.0310535768705895,145.08363600206536
5.419533333333334,140.4760932336153,4.454966904106317,144.93106013772163
5.918566666666667,139.62366528004287,5.293124627331933,144.9167899073748
6.417833333333332,140.04337759890944,5.040838717997222,145.08421631690666
6.917849999999999,139.36441212675493,5.532647173325155,144.8970593000801
7.416549999999999,139.4395904687664,5.920192850669068,145.35978331943545
7.916633333333334,139.0039304019814,6.2078664506303465,145.21179685261174
8.415650000000001,138.61374221976286,6.674285481928057,145.2880277016909
8.914700000000002,138.43249559652196,6.923000266258615,145.35549586278057
9.414283333333334,138.4215906520292,6.989761071042992,145.4113517230722
9.913316666666667,137.3780184542945,7.724120952194485,145.102139406489
10.421,137.29343560976451,7.948901332456892,145.2423369422214
10.920083333333332,137.36561827400624,7.947806123113589,145.31342439711983
11.418416666666667,137.03847802782371,8.428624414772857,145.46710244259657
11.918816666666665,136.89633689940686,8.638601704142436,145.5349386035493
12.417833333333332,136.207679722502,9.130939263047534,145.33861898554954
12.916833333333336,136.15750525270138,9.07139115941789,145.22889641211927
13.4166,135.9597293406973,9.505575420839318,145.4653047615366
13.915649999999998,135.67463154256362,9.729960244413078,145.4045917869767
14.41553333333333,135.4785183647818,9.753535438177993,145.2320538029598
14.914600000000004,135.22634879178523,10.149532007816854,145.37588079960207
15.420899999999998,134.88708896017297,10.549780813639599,145.43686977381256
15.920316666666668,134.57437943010325,10.617049836598927,145.1914292667022
16.421049999999997,134.31328879595338,11.119708726937722,145.4329975228911
16.9201,134.16285462756636,11.20172965280695,145.36458428037332
17.41978333333333,133.7085911005122,11.588498370785993,145.2970894712982
17.918816666666665,133.7486755578908,11.801017179838357,145.54969273772917
18.417849999999998,133.4807766095813,11.926099215681905,145.40687582526323
18.9179,133.35619555675757,12.15333664690552,145.5095322036631
19.417650000000002,133.0757515608572,12.442687000672912,145.51843856153013
19.916666666666668,132.99601917747418,12.565041641375897,145.56106081885008
20.416033333333335,132.6235092913006,12.749842534124314,145.37335182542492
20.9156,132.4110895682887,13.069273065162369,145.48036263345108
21.41511666666667,132.1535431311842,13.141546723499896,145.29508985468408
21.915666666666667,132.11619994691108,13.429077055816958,145.54527700272803
22.422266666666662,132.07883691595177,13.545505516023505,145.62434243197526
22.92125,131.90845299815177,13.701477061673806,145.6099300598256
23.421000000000003,131.6390186254876,14.041117728571326,145.68013635405893
23.9201,131.34069403753332,14.448802041327626,145.78949607886096
24.419666666666664,131.16852647156608,14.554763195330981,145.72328966689707
24.920133333333336,130.98268394220992,14.673338756587198,145.6560226987971
25.419849999999997,130.58894720499532,14.93201747989053,145.52096468488585
25.91888333333333,130.52358185228596,15.094334386497987,145.61791623878395
26.417933333333334,130.80693970748663,15.218956155511622,146.02589586299825
26.917933333333334,130.25447285410078,15.516361806271142,145.77083466037192
27.41775,130.5373301568076,15.485454066927975,146.02278422373558
27.91675,130.02440109548277,16.029638793588745,146.05403988907153
28.415933333333335,129.8833697012818,16.082776301516105,145.9661460027979
